TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DT,Lithology,Well
428.79,0.0,0.0,1.0,1.0,1.0,0.0,92.0165,2.1369,-0.4809,20000.0,40.8482,50.8263,55.8202,FOLHELHO,3_BRSA_778_SE
428.8,0.0,0.0,1.0,1.0,1.0,0.0,91.9291,2.1363,-0.481,20000.0,40.8924,50.8282,55.8135,FOLHELHO,3_BRSA_778_SE
428.81,0.0,0.0,1.0,1.0,1.0,0.0,91.3979,2.1352,-0.481,20000.0,40.9251,50.7667,55.8207,FOLHELHO,3_BRSA_778_SE
428.82,0.0,0.0,1.0,1.0,1.0,0.0,90.8667,2.1341,-0.481,20000.0,40.9578,50.7052,55.8279,FOLHELHO,3_BRSA_778_SE
428.83,0.0,0.0,1.0,1.0,1.0,0.0,90.3354,2.133,-0.481,20000.0,40.9906,50.6436,55.8351,FOLHELHO,3_BRSA_778_SE
428.84,0.0,0.0,1.0,1.0,1.0,0.0,89.8042,2.1319,-0.481,20000.0,41.0233,50.5821,55.8423,FOLHELHO,3_BRSA_778_SE
428.85,0.0,0.0,1.0,1.0,1.0,0.0,89.273,2.1308,-0.481,20000.0,41.056,50.5206,55.8495,FOLHELHO,3_BRSA_778_SE
428.86,0.0,0.0,1.0,1.0,1.0,0.0,88.7418,2.1297,-0.481,20000.0,41.0887,50.4591,55.8567,FOLHELHO,3_BRSA_778_SE
428.87,0.0,0.0,1.0,1.0,1.0,0.0,88.2106,2.1286,-0.481,20000.0,41.1214,50.3976,55.8639,FOLHELHO,3_BRSA_778_SE
428.88,0.0,0.0,1.0,1.0,1.0,0.0,87.6793,2.1275,-0.481,20000.0,41.1542,50.336,55.8711,FOLHELHO,3_BRSA_778_SE
428.89,0.0,0.0,1.0,1.0,1.0,0.0,87.1481,2.1264,-0.481,20000.0,41.1869,50.2745,55.8783,FOLHELHO,3_BRSA_778_SE
428.9,0.0,0.0,1.0,1.0,1.0,0.0,86.6169,2.1253,-0.481,20000.0,41.2196,50.213,55.8855,FOLHELHO,3_BRSA_778_SE
428.91,0.0,0.0,1.0,1.0,1.0,0.0,86.5729,2.1247,-0.481,20000.0,41.1889,50.1849,55.894,FOLHELHO,3_BRSA_778_SE
428.92,0.0,0.0,1.0,1.0,1.0,0.0,86.529,2.1241,-0.481,20000.0,41.1581,50.1567,55.9025,FOLHELHO,3_BRSA_778_SE
428.93,0.0,0.0,1.0,1.0,1.0,0.0,86.485,2.1235,-0.4809,20000.0,41.1274,50.1286,55.911,FOLHELHO,3_BRSA_778_SE
428.94,0.0,0.0,1.0,1.0,1.0,0.0,86.4411,2.1229,-0.4809,20000.0,41.0967,50.1004,55.9195,FOLHELHO,3_BRSA_778_SE
428.95,0.0,0.0,1.0,1.0,1.0,0.0,86.3972,2.1223,-0.4809,20000.0,41.066,50.0723,55.928,FOLHELHO,3_BRSA_778_SE
428.96,0.0,0.0,1.0,1.0,1.0,0.0,86.3532,2.1216,-0.4809,20000.0,41.0352,50.0442,55.9364,FOLHELHO,3_BRSA_778_SE
428.97,0.0,0.0,1.0,1.0,1.0,0.0,86.3092,2.121,-0.4809,20000.0,41.0045,50.016,55.9449,FOLHELHO,3_BRSA_778_SE
428.98,0.0,0.0,1.0,1.0,1.0,0.0,86.2653,2.1204,-0.4808,20000.0,40.9738,49.9879,55.9534,FOLHELHO,3_BRSA_778_SE
428.99,0.0,0.0,1.0,1.0,1.0,0.0,86.2213,2.1198,-0.4808,20000.0,40.943,49.9597,55.9619,FOLHELHO,3_BRSA_778_SE
429.0,0.0,0.0,1.0,1.0,1.0,0.0,86.1774,2.1192,-0.4808,20000.0,40.9123,49.9316,55.9704,FOLHELHO,3_BRSA_778_SE
429.01,0.0,0.0,1.0,1.0,1.0,0.0,86.3047,2.1186,-0.4807,20000.0,40.8899,49.9374,55.9829,FOLHELHO,3_BRSA_778_SE
429.02,0.0,0.0,1.0,1.0,1.0,0.0,86.4321,2.1181,-0.4806,20000.0,40.8675,49.9431,55.9955,FOLHELHO,3_BRSA_778_SE
429.03,0.0,0.0,1.0,1.0,1.0,0.0,86.5594,2.1175,-0.4806,20000.0,40.8452,49.9489,56.008,FOLHELHO,3_BRSA_778_SE
429.04,0.0,0.0,1.0,1.0,1.0,0.0,86.6868,2.117,-0.4805,20000.0,40.8228,49.9546,56.0206,FOLHELHO,3_BRSA_778_SE
429.05,0.0,0.0,1.0,1.0,1.0,0.0,86.8142,2.1164,-0.4804,20000.0,40.8004,49.9604,56.0332,FOLHELHO,3_BRSA_778_SE
429.06,0.0,0.0,1.0,1.0,1.0,0.0,86.9415,2.1158,-0.4803,20000.0,40.778,49.9662,56.0457,FOLHELHO,3_BRSA_778_SE
429.07,0.0,0.0,1.0,1.0,1.0,0.0,87.0688,2.1153,-0.4802,20000.0,40.7556,49.9719,56.0582,FOLHELHO,3_BRSA_778_SE
429.08,0.0,0.0,1.0,1.0,1.0,0.0,87.1962,2.1147,-0.4802,20000.0,40.7333,49.9777,56.0708,FOLHELHO,3_BRSA_778_SE
429.09,0.0,0.0,1.0,1.0,1.0,0.0,87.3235,2.1142,-0.4801,20000.0,40.7109,49.9834,56.0833,FOLHELHO,3_BRSA_778_SE
429.1,0.0,0.0,1.0,1.0,1.0,0.0,87.4509,2.1136,-0.48,20000.0,40.6885,49.9892,56.0959,FOLHELHO,3_BRSA_778_SE
429.11,0.0,0.0,1.0,1.0,1.0,0.0,87.6806,2.1135,-0.4798,20000.0,40.6142,49.9749,56.1063,FOLHELHO,3_BRSA_778_SE
429.12,0.0,0.0,1.0,1.0,1.0,0.0,87.9104,2.1134,-0.4796,20000.0,40.5399,49.9605,56.1167,FOLHELHO,3_BRSA_778_SE
429.13,0.0,0.0,1.0,1.0,1.0,0.0,88.1401,2.1133,-0.4793,20000.0,40.4655,49.9462,56.1271,FOLHELHO,3_BRSA_778_SE
429.14,0.0,0.0,1.0,1.0,1.0,0.0,88.3699,2.1132,-0.4791,20000.0,40.3912,49.9318,56.1375,FOLHELHO,3_BRSA_778_SE
429.15,0.0,0.0,1.0,1.0,1.0,0.0,88.5996,2.1131,-0.4789,20000.0,40.3169,49.9175,56.1479,FOLHELHO,3_BRSA_778_SE
429.16,0.0,0.0,1.0,1.0,1.0,0.0,88.8293,2.113,-0.4787,20000.0,40.2426,49.9031,56.1584,FOLHELHO,3_BRSA_778_SE
429.17,0.0,0.0,1.0,1.0,1.0,0.0,89.0591,2.1129,-0.4785,20000.0,40.1683,49.8887,56.1688,FOLHELHO,3_BRSA_778_SE
429.18,0.0,0.0,1.0,1.0,1.0,0.0,89.2888,2.1128,-0.4782,20000.0,40.0939,49.8744,56.1792,FOLHELHO,3_BRSA_778_SE
429.19,0.0,0.0,1.0,1.0,1.0,0.0,89.5186,2.1127,-0.478,20000.0,40.0196,49.86,56.1896,FOLHELHO,3_BRSA_778_SE
429.2,0.0,0.0,1.0,1.0,1.0,0.0,89.7483,2.1126,-0.4778,20000.0,39.9453,49.8457,56.2,FOLHELHO,3_BRSA_778_SE
429.21,0.0,0.0,1.0,1.0,1.0,0.0,90.1027,2.1132,-0.4771,20000.0,40.1425,49.8728,56.2399,FOLHELHO,3_BRSA_778_SE
429.22,0.0,0.0,1.0,1.0,1.0,0.0,90.4571,2.1138,-0.4764,20000.0,40.3397,49.9,56.2798,FOLHELHO,3_BRSA_778_SE
429.23,0.0,0.0,1.0,1.0,1.0,0.0,90.8116,2.1145,-0.4757,20000.0,40.5369,49.9271,56.3197,FOLHELHO,3_BRSA_778_SE
429.24,0.0,0.0,1.0,1.0,1.0,0.0,91.166,2.1151,-0.475,20000.0,40.7341,49.9542,56.3596,FOLHELHO,3_BRSA_778_SE
429.25,0.0,0.0,1.0,1.0,1.0,0.0,91.5204,2.1157,-0.4742,20000.0,40.9313,49.9814,56.3994,FOLHELHO,3_BRSA_778_SE
429.26,0.0,0.0,1.0,1.0,1.0,0.0,91.8748,2.1163,-0.4735,20000.0,41.1284,50.0085,56.4393,FOLHELHO,3_BRSA_778_SE
429.27,0.0,0.0,1.0,1.0,1.0,0.0,92.2292,2.1169,-0.4728,20000.0,41.3256,50.0356,56.4792,FOLHELHO,3_BRSA_778_SE
429.28,0.0,0.0,1.0,1.0,1.0,0.0,92.5837,2.1176,-0.4721,20000.0,41.5228,50.0627,56.5191,FOLHELHO,3_BRSA_778_SE
429.29,0.0,0.0,1.0,1.0,1.0,0.0,92.9381,2.1182,-0.4714,20000.0,41.72,50.0899,56.559,FOLHELHO,3_BRSA_778_SE
429.3,0.0,0.0,1.0,1.0,1.0,0.0,93.2925,2.1188,-0.4707,20000.0,41.9172,50.117,56.5989,FOLHELHO,3_BRSA_778_SE
429.31,0.0,0.0,1.0,1.0,1.0,0.0,93.2411,2.1191,-0.4704,20000.0,41.9722,50.1406,56.6132,FOLHELHO,3_BRSA_778_SE
429.32,0.0,0.0,1.0,1.0,1.0,0.0,93.1896,2.1194,-0.4701,20000.0,42.0271,50.1642,56.6276,FOLHELHO,3_BRSA_778_SE
429.33,0.0,0.0,1.0,1.0,1.0,0.0,93.1382,2.1198,-0.4698,20000.0,42.0821,50.1879,56.6419,FOLHELHO,3_BRSA_778_SE
429.34,0.0,0.0,1.0,1.0,1.0,0.0,93.0867,2.1201,-0.4695,20000.0,42.137,50.2115,56.6562,FOLHELHO,3_BRSA_778_SE
429.35,0.0,0.0,1.0,1.0,1.0,0.0,93.0353,2.1204,-0.4692,20000.0,42.192,50.2351,56.6706,FOLHELHO,3_BRSA_778_SE
429.36,0.0,0.0,1.0,1.0,1.0,0.0,92.9839,2.1207,-0.469,20000.0,42.247,50.2587,56.6849,FOLHELHO,3_BRSA_778_SE
429.37,0.0,0.0,1.0,1.0,1.0,0.0,92.9324,2.121,-0.4687,20000.0,42.3019,50.2823,56.6992,FOLHELHO,3_BRSA_778_SE
429.38,0.0,0.0,1.0,1.0,1.0,0.0,92.881,2.1214,-0.4684,20000.0,42.3569,50.306,56.7135,FOLHELHO,3_BRSA_778_SE
429.39,0.0,0.0,1.0,1.0,1.0,0.0,92.8295,2.1217,-0.4681,20000.0,42.4118,50.3296,56.7279,FOLHELHO,3_BRSA_778_SE
429.4,0.0,0.0,1.0,1.0,1.0,0.0,92.7781,2.122,-0.4678,20000.0,42.4668,50.3532,56.7422,FOLHELHO,3_BRSA_778_SE
429.41,0.0,0.0,1.0,1.0,1.0,0.0,92.6522,2.1225,-0.4676,20000.0,42.3453,50.3292,56.7584,FOLHELHO,3_BRSA_778_SE
429.42,0.0,0.0,1.0,1.0,1.0,0.0,92.5264,2.123,-0.4674,20000.0,42.2238,50.3052,56.7747,FOLHELHO,3_BRSA_778_SE
429.43,0.0,0.0,1.0,1.0,1.0,0.0,92.4005,2.1235,-0.4672,20000.0,42.1023,50.2812,56.7909,FOLHELHO,3_BRSA_778_SE
429.44,0.0,0.0,1.0,1.0,1.0,0.0,92.2747,2.124,-0.467,20000.0,41.9808,50.2572,56.8072,FOLHELHO,3_BRSA_778_SE
429.45,0.0,0.0,1.0,1.0,1.0,0.0,92.1488,2.1244,-0.4668,20000.0,41.8593,50.2332,56.8234,FOLHELHO,3_BRSA_778_SE
429.46,0.0,0.0,1.0,1.0,1.0,0.0,92.023,2.1249,-0.4667,20000.0,41.7377,50.2092,56.8396,FOLHELHO,3_BRSA_778_SE
429.47,0.0,0.0,1.0,1.0,1.0,0.0,91.8971,2.1254,-0.4665,20000.0,41.6162,50.1852,56.8559,FOLHELHO,3_BRSA_778_SE
429.48,0.0,0.0,1.0,1.0,1.0,0.0,91.7713,2.1259,-0.4663,20000.0,41.4947,50.1612,56.8721,FOLHELHO,3_BRSA_778_SE
429.49,0.0,0.0,1.0,1.0,1.0,0.0,91.6454,2.1264,-0.4661,20000.0,41.3732,50.1372,56.8884,FOLHELHO,3_BRSA_778_SE
429.5,0.0,0.0,1.0,1.0,1.0,0.0,91.5196,2.1269,-0.4659,20000.0,41.2517,50.1132,56.9046,FOLHELHO,3_BRSA_778_SE
429.51,0.0,0.0,1.0,1.0,1.0,0.0,90.9018,2.1272,-0.4662,20000.0,41.1713,50.165,56.9227,FOLHELHO,3_BRSA_778_SE
429.52,0.0,0.0,1.0,1.0,1.0,0.0,90.284,2.1274,-0.4665,20000.0,41.0908,50.2167,56.9409,FOLHELHO,3_BRSA_778_SE
429.53,0.0,0.0,1.0,1.0,1.0,0.0,89.6662,2.1276,-0.4668,20000.0,41.0104,50.2685,56.959,FOLHELHO,3_BRSA_778_SE
429.54,0.0,0.0,1.0,1.0,1.0,0.0,89.0484,2.1279,-0.4671,20000.0,40.93,50.3203,56.9772,FOLHELHO,3_BRSA_778_SE
429.55,0.0,0.0,1.0,1.0,1.0,0.0,88.4306,2.1281,-0.4674,20000.0,40.8496,50.372,56.9954,FOLHELHO,3_BRSA_778_SE
429.56,0.0,0.0,1.0,1.0,1.0,0.0,87.8129,2.1284,-0.4676,20000.0,40.7691,50.4238,57.0135,FOLHELHO,3_BRSA_778_SE
429.57,0.0,0.0,1.0,1.0,1.0,0.0,87.1951,2.1286,-0.4679,20000.0,40.6887,50.4756,57.0316,FOLHELHO,3_BRSA_778_SE
429.58,0.0,0.0,1.0,1.0,1.0,0.0,86.5773,2.1289,-0.4682,20000.0,40.6083,50.5274,57.0498,FOLHELHO,3_BRSA_778_SE
429.59,0.0,0.0,1.0,1.0,1.0,0.0,85.9595,2.1291,-0.4685,20000.0,40.5278,50.5791,57.0679,FOLHELHO,3_BRSA_778_SE
429.6,0.0,0.0,1.0,1.0,1.0,0.0,85.3417,2.1294,-0.4688,20000.0,40.4474,50.6309,57.0861,FOLHELHO,3_BRSA_778_SE
429.61,0.0,0.0,1.0,1.0,1.0,0.0,85.1339,2.1294,-0.4692,20000.0,40.3783,50.6451,57.0979,FOLHELHO,3_BRSA_778_SE
429.62,0.0,0.0,1.0,1.0,1.0,0.0,84.9262,2.1294,-0.4696,20000.0,40.3093,50.6594,57.1098,FOLHELHO,3_BRSA_778_SE
429.63,0.0,0.0,1.0,1.0,1.0,0.0,84.7184,2.1293,-0.47,20000.0,40.2402,50.6736,57.1216,FOLHELHO,3_BRSA_778_SE
429.64,0.0,0.0,1.0,1.0,1.0,0.0,84.5107,2.1293,-0.4704,20000.0,40.1711,50.6879,57.1334,FOLHELHO,3_BRSA_778_SE
429.65,0.0,0.0,1.0,1.0,1.0,0.0,84.3029,2.1293,-0.4707,20000.0,40.1021,50.7021,57.1452,FOLHELHO,3_BRSA_778_SE
429.66,0.0,0.0,1.0,1.0,1.0,0.0,84.0951,2.1293,-0.4711,20000.0,40.033,50.7164,57.1571,FOLHELHO,3_BRSA_778_SE
429.67,0.0,0.0,1.0,1.0,1.0,0.0,83.8874,2.1293,-0.4715,20000.0,39.9639,50.7307,57.1689,FOLHELHO,3_BRSA_778_SE
429.68,0.0,0.0,1.0,1.0,1.0,0.0,83.6796,2.1292,-0.4719,20000.0,39.8948,50.7449,57.1807,FOLHELHO,3_BRSA_778_SE
429.69,0.0,0.0,1.0,1.0,1.0,0.0,83.4719,2.1292,-0.4723,20000.0,39.8258,50.7592,57.1926,FOLHELHO,3_BRSA_778_SE
429.7,0.0,0.0,1.0,1.0,1.0,0.0,83.2641,2.1292,-0.4727,20000.0,39.7567,50.7734,57.2044,FOLHELHO,3_BRSA_778_SE
429.71,0.0,0.0,1.0,1.0,1.0,0.0,83.2271,2.1295,-0.473,20000.0,39.7127,50.8011,57.2048,FOLHELHO,3_BRSA_778_SE
429.72,0.0,0.0,1.0,1.0,1.0,0.0,83.1902,2.1299,-0.4734,20000.0,39.6688,50.8288,57.2052,FOLHELHO,3_BRSA_778_SE
429.73,0.0,0.0,1.0,1.0,1.0,0.0,83.1532,2.1303,-0.4737,20000.0,39.6248,50.8565,57.2055,FOLHELHO,3_BRSA_778_SE
429.74,0.0,0.0,1.0,1.0,1.0,0.0,83.1163,2.1306,-0.4741,20000.0,39.5809,50.8842,57.2059,FOLHELHO,3_BRSA_778_SE
429.75,0.0,0.0,1.0,1.0,1.0,0.0,83.0793,2.131,-0.4744,20000.0,39.5369,50.9119,57.2063,FOLHELHO,3_BRSA_778_SE
429.76,0.0,0.0,1.0,1.0,1.0,0.0,83.0423,2.1313,-0.4747,20000.0,39.4929,50.9396,57.2067,FOLHELHO,3_BRSA_778_SE
429.77,0.0,0.0,1.0,1.0,1.0,0.0,83.0054,2.1316,-0.4751,20000.0,39.449,50.9673,57.2071,FOLHELHO,3_BRSA_778_SE
429.78,0.0,0.0,1.0,1.0,1.0,0.0,82.9684,2.132,-0.4754,20000.0,39.405,50.995,57.2074,FOLHELHO,3_BRSA_778_SE
429.79,0.0,0.0,1.0,1.0,1.0,0.0,82.9315,2.1324,-0.4758,20000.0,39.3611,51.0227,57.2078,FOLHELHO,3_BRSA_778_SE
429.8,0.0,0.0,1.0,1.0,1.0,0.0,82.8945,2.1327,-0.4761,20000.0,39.3171,51.0504,57.2082,FOLHELHO,3_BRSA_778_SE
429.81,0.0,0.0,1.0,1.0,1.0,0.0,83.0678,2.1339,-0.4765,20000.0,39.408,51.1534,57.2165,FOLHELHO,3_BRSA_778_SE
429.82,0.0,0.0,1.0,1.0,1.0,0.0,83.2411,2.1352,-0.4769,20000.0,39.4988,51.2564,57.2248,FOLHELHO,3_BRSA_778_SE
429.83,0.0,0.0,1.0,1.0,1.0,0.0,83.4144,2.1364,-0.4772,20000.0,39.5897,51.3593,57.2332,FOLHELHO,3_BRSA_778_SE
429.84,0.0,0.0,1.0,1.0,1.0,0.0,83.5877,2.1377,-0.4776,20000.0,39.6806,51.4623,57.2415,FOLHELHO,3_BRSA_778_SE
429.85,0.0,0.0,1.0,1.0,1.0,0.0,83.761,2.1389,-0.478,20000.0,39.7715,51.5653,57.2498,FOLHELHO,3_BRSA_778_SE
429.86,0.0,0.0,1.0,1.0,1.0,0.0,83.9343,2.1401,-0.4784,20000.0,39.8623,51.6683,57.2581,FOLHELHO,3_BRSA_778_SE
429.87,0.0,0.0,1.0,1.0,1.0,0.0,84.1076,2.1414,-0.4788,20000.0,39.9532,51.7713,57.2664,FOLHELHO,3_BRSA_778_SE
429.88,0.0,0.0,1.0,1.0,1.0,0.0,84.2809,2.1426,-0.4791,20000.0,40.0441,51.8742,57.2748,FOLHELHO,3_BRSA_778_SE
429.89,0.0,0.0,1.0,1.0,1.0,0.0,84.4542,2.1439,-0.4795,20000.0,40.1349,51.9772,57.2831,FOLHELHO,3_BRSA_778_SE
429.9,0.0,0.0,1.0,1.0,1.0,0.0,84.6275,2.1451,-0.4799,20000.0,40.2258,52.0802,57.2914,FOLHELHO,3_BRSA_778_SE
429.91,0.0,0.0,1.0,1.0,1.0,0.0,84.5686,2.1459,-0.4798,19153.264,40.0689,52.105,57.2913,FOLHELHO,3_BRSA_778_SE
429.92,0.0,0.0,1.0,1.0,1.0,0.0,84.5096,2.1468,-0.4798,18306.528,39.9121,52.1298,57.2912,FOLHELHO,3_BRSA_778_SE
429.93,0.0,0.0,1.0,1.0,1.0,0.0,84.4507,2.1476,-0.4797,17459.792,39.7552,52.1545,57.2911,FOLHELHO,3_BRSA_778_SE
429.94,0.0,0.0,1.0,1.0,1.0,0.0,84.3918,2.1484,-0.4797,16613.056,39.5984,52.1793,57.291,FOLHELHO,3_BRSA_778_SE
429.95,0.0,0.0,1.0,1.0,1.0,0.0,84.3329,2.1492,-0.4796,15766.32,39.4416,52.2041,57.2909,ARENITO,3_BRSA_778_SE
429.96,0.0,0.0,1.0,1.0,1.0,0.0,84.2739,2.1501,-0.4796,14919.584,39.2847,52.2289,57.2907,ARENITO,3_BRSA_778_SE
429.97,0.0,0.0,1.0,1.0,1.0,0.0,84.215,2.1509,-0.4795,14072.848,39.1278,52.2537,57.2906,ARENITO,3_BRSA_778_SE
429.98,0.0,0.0,1.0,1.0,1.0,0.0,84.1561,2.1517,-0.4795,13226.112,38.971,52.2784,57.2905,ARENITO,3_BRSA_778_SE
429.99,0.0,0.0,1.0,1.0,1.0,0.0,84.0971,2.1526,-0.4794,12379.376,38.8141,52.3032,57.2904,ARENITO,3_BRSA_778_SE
430.0,0.0,0.0,1.0,1.0,1.0,0.0,84.0382,2.1534,-0.4794,11532.64,38.6573,52.328,57.2903,ARENITO,3_BRSA_778_SE
430.01,0.0,0.0,1.0,1.0,1.0,0.0,83.7715,2.1546,-0.4791,10923.9824,38.4964,52.3214,57.2909,ARENITO,3_BRSA_778_SE
430.02,0.0,0.0,1.0,1.0,1.0,0.0,83.5048,2.1558,-0.4788,10315.3247,38.3355,52.3148,57.2916,ARENITO,3_BRSA_778_SE
430.03,0.0,0.0,1.0,1.0,1.0,0.0,83.2381,2.1569,-0.4785,9706.6671,38.1747,52.3082,57.2922,ARENITO,3_BRSA_778_SE
430.04,0.0,0.0,1.0,1.0,1.0,0.0,82.9714,2.1581,-0.4782,9098.0094,38.0138,52.3016,57.2928,ARENITO,3_BRSA_778_SE
430.05,0.0,0.0,1.0,1.0,1.0,0.0,82.7048,2.1593,-0.4779,8489.3518,37.8529,52.295,57.2934,ARENITO,3_BRSA_778_SE
430.06,0.0,0.0,1.0,1.0,1.0,0.0,82.4381,2.1605,-0.4776,7880.6941,37.692,52.2884,57.2941,ARENITO,3_BRSA_778_SE
430.07,0.0,0.0,1.0,1.0,1.0,0.0,82.1714,2.1617,-0.4773,7272.0365,37.5311,52.2818,57.2947,ARENITO,3_BRSA_778_SE
430.08,0.0,0.0,1.0,1.0,1.0,0.0,81.9047,2.1628,-0.477,6663.3788,37.3703,52.2752,57.2953,ARENITO,3_BRSA_778_SE
430.09,0.0,0.0,1.0,1.0,1.0,0.0,81.638,2.164,-0.4767,6054.7212,37.2094,52.2686,57.296,ARENITO,3_BRSA_778_SE
430.1,0.0,0.0,1.0,1.0,1.0,0.0,81.3713,2.1652,-0.4764,5446.0635,37.0485,52.262,57.2966,ARENITO,3_BRSA_778_SE
430.11,0.0,0.0,1.0,1.0,1.0,0.0,80.9263,2.167,-0.4754,5065.7128,36.9222,51.9645,57.2959,ARENITO,3_BRSA_778_SE
430.12,0.0,0.0,1.0,1.0,1.0,0.0,80.4813,2.1688,-0.4743,4685.3622,36.7959,51.6671,57.2952,ARENITO,3_BRSA_778_SE
430.13,0.0,0.0,1.0,1.0,1.0,0.0,80.0363,2.1706,-0.4733,4305.0115,36.6697,51.3696,57.2946,ARENITO,3_BRSA_778_SE
430.14,0.0,0.0,1.0,1.0,1.0,0.0,79.5913,2.1724,-0.4722,3924.6608,36.5434,51.0722,57.2939,ARENITO,3_BRSA_778_SE
430.15,0.0,0.0,1.0,1.0,1.0,0.0,79.1464,2.1742,-0.4712,3544.3102,36.4171,50.7747,57.2932,ARENITO,3_BRSA_778_SE
430.16,0.0,0.0,1.0,1.0,1.0,0.0,78.7014,2.176,-0.4702,3163.9595,36.2908,50.4772,57.2925,ARENITO,3_BRSA_778_SE
430.17,0.0,0.0,1.0,1.0,1.0,0.0,78.2564,2.1778,-0.4691,2783.6088,36.1645,50.1798,57.2918,ARENITO,3_BRSA_778_SE
430.18,0.0,0.0,1.0,1.0,1.0,0.0,77.8114,2.1796,-0.4681,2403.2581,36.0383,49.8823,57.2912,ARENITO,3_BRSA_778_SE
430.19,0.0,0.0,1.0,1.0,1.0,0.0,77.3664,2.1814,-0.467,2022.9075,35.912,49.5849,57.2905,ARENITO,3_BRSA_778_SE
430.2,0.0,0.0,1.0,1.0,1.0,0.0,76.9214,2.1832,-0.466,1642.5568,35.7857,49.2874,57.2898,ARENITO,3_BRSA_778_SE
430.21,0.0,0.0,1.0,1.0,1.0,0.0,77.0669,2.1835,-0.4653,1581.1093,35.7612,49.0097,57.2931,ARENITO,3_BRSA_778_SE
430.22,0.0,0.0,1.0,1.0,1.0,0.0,77.2124,2.1838,-0.4646,1519.6618,35.7367,48.732,57.2964,ARENITO,3_BRSA_778_SE
430.23,0.0,0.0,1.0,1.0,1.0,0.0,77.3579,2.1842,-0.4639,1458.2144,35.7122,48.4543,57.2998,ARENITO,3_BRSA_778_SE
430.24,0.0,0.0,1.0,1.0,1.0,0.0,77.5034,2.1845,-0.4632,1396.7669,35.6877,48.1766,57.3031,ARENITO,3_BRSA_778_SE
430.25,0.0,0.0,1.0,1.0,1.0,0.0,77.6489,2.1848,-0.4625,1335.3194,35.6632,47.8988,57.3064,ARENITO,3_BRSA_778_SE
430.26,0.0,0.0,1.0,1.0,1.0,0.0,77.7944,2.1851,-0.4618,1273.8719,35.6388,47.6211,57.3097,ARENITO,3_BRSA_778_SE
430.27,0.0,0.0,1.0,1.0,1.0,0.0,77.9399,2.1854,-0.4611,1212.4244,35.6143,47.3434,57.313,ARENITO,3_BRSA_778_SE
430.28,0.0,0.0,1.0,1.0,1.0,0.0,78.0854,2.1858,-0.4604,1150.977,35.5898,47.0657,57.3164,ARENITO,3_BRSA_778_SE
430.29,0.0,0.0,1.0,1.0,1.0,0.0,78.2309,2.1861,-0.4597,1089.5295,35.5653,46.788,57.3197,ARENITO,3_BRSA_778_SE
430.3,0.0,0.0,1.0,1.0,1.0,0.0,78.3764,2.1864,-0.459,1028.082,35.5408,46.5103,57.323,ARENITO,3_BRSA_778_SE
430.31,0.0,0.0,1.0,1.0,1.0,0.0,78.8598,2.186,-0.4583,993.9018,35.5504,46.1906,57.3208,ARENITO,3_BRSA_778_SE
430.32,0.0,0.0,1.0,1.0,1.0,0.0,79.3433,2.1857,-0.4576,959.7216,35.56,45.871,57.3185,ARENITO,3_BRSA_778_SE
430.33,0.0,0.0,1.0,1.0,1.0,0.0,79.8267,2.1853,-0.4568,925.5415,35.5696,45.5513,57.3163,ARENITO,3_BRSA_778_SE
430.34,0.0,0.0,1.0,1.0,1.0,0.0,80.3102,2.185,-0.4561,891.3613,35.5792,45.2317,57.314,ARENITO,3_BRSA_778_SE
430.35,0.0,0.0,1.0,1.0,1.0,0.0,80.7936,2.1846,-0.4554,857.1811,35.5888,44.912,57.3118,ARENITO,3_BRSA_778_SE
430.36,0.0,0.0,1.0,1.0,1.0,0.0,81.277,2.1842,-0.4547,823.0009,35.5983,44.5923,57.3096,ARENITO,3_BRSA_778_SE
430.37,0.0,0.0,1.0,1.0,1.0,0.0,81.7605,2.1839,-0.454,788.8207,35.6079,44.2727,57.3073,ARENITO,3_BRSA_778_SE
430.38,0.0,0.0,1.0,1.0,1.0,0.0,82.2439,2.1835,-0.4532,754.6406,35.6175,43.953,57.3051,ARENITO,3_BRSA_778_SE
430.39,0.0,0.0,1.0,1.0,1.0,0.0,82.7274,2.1832,-0.4525,720.4604,35.6271,43.6334,57.3028,ARENITO,3_BRSA_778_SE
430.4,0.0,0.0,1.0,1.0,1.0,0.0,83.2108,2.1828,-0.4518,686.2802,35.6367,43.3137,57.3006,ARENITO,3_BRSA_778_SE
430.41,0.0,0.0,1.0,1.0,1.0,0.0,84.6831,2.1783,-0.451,651.8896,35.7824,42.9608,57.2908,ARENITO,3_BRSA_778_SE
430.42,0.0,0.0,1.0,1.0,1.0,0.0,86.1554,2.1738,-0.4503,617.4991,35.9281,42.608,57.2811,ARENITO,3_BRSA_778_SE
430.43,0.0,0.0,1.0,1.0,1.0,0.0,87.6277,2.1692,-0.4495,583.1085,36.0738,42.2551,57.2713,ARENITO,3_BRSA_778_SE
430.44,0.0,0.0,1.0,1.0,1.0,0.0,89.1,2.1647,-0.4488,548.718,36.2195,41.9023,57.2616,ARENITO,3_BRSA_778_SE
430.45,0.0,0.0,1.0,1.0,1.0,0.0,90.5724,2.1602,-0.448,514.3274,36.3652,41.5494,57.2518,ARENITO,3_BRSA_778_SE
430.46,0.0,0.0,1.0,1.0,1.0,0.0,92.0447,2.1557,-0.4473,479.9368,36.5109,41.1965,57.242,ARENITO,3_BRSA_778_SE
