TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DTC,Lithology,Well
296.54,71.8207,6.3579,0.1662,0.031,0.9155,7.1812,115.0634,2.3406,-0.0065,1.4984,0.2821,3.8544,120.9299,SILTITO,3_BRSA_897_SE
296.55,74.64,6.4052,0.1712,0.0323,0.8918,7.115,115.0579,2.3398,-0.0067,1.4923,0.2818,3.8484,120.8869,ARENITO,3_BRSA_897_SE
296.56,75.4005,6.4205,0.1765,0.0362,0.8666,6.934,115.0524,2.3391,-0.0069,1.4863,0.2815,3.8424,120.844,ARENITO,3_BRSA_897_SE
296.57,77.4397,6.4808,0.177,0.0368,0.8684,6.9126,115.0469,2.3383,-0.0072,1.4803,0.2812,3.8364,120.801,ARENITO,3_BRSA_897_SE
296.58,82.2786,6.6204,0.1776,0.0363,0.8862,6.9399,115.0413,2.3375,-0.0074,1.4742,0.2809,3.8304,120.758,ARENITO,3_BRSA_897_SE
296.59,89.4208,6.8858,0.1751,0.0358,0.9035,7.0008,115.0358,2.3367,-0.0076,1.4682,0.2806,3.8244,120.715,ARENITO,3_BRSA_897_SE
296.6,97.3123,7.2616,0.1669,0.034,0.9248,7.1057,115.0303,2.336,-0.0079,1.4622,0.2803,3.8184,120.6721,ARENITO,3_BRSA_897_SE
296.61,109.6546,7.7702,0.1525,0.029,0.9348,7.3906,115.2858,2.3355,-0.008,1.4596,0.2829,3.8092,120.3658,ARENITO,3_BRSA_897_SE
296.62,122.6407,8.3141,0.1396,0.0273,0.9392,7.4973,115.5414,2.3351,-0.0082,1.457,0.2856,3.7999,120.0596,ARENITO,3_BRSA_897_SE
296.63,131.7202,8.7307,0.1281,0.0248,0.9415,7.6316,115.7969,2.3347,-0.0084,1.4544,0.2883,3.7907,119.7534,ARENITO,3_BRSA_897_SE
296.64,136.3997,8.9785,0.1196,0.0234,0.9417,7.7032,116.0524,2.3342,-0.0085,1.4518,0.2909,3.7815,119.4471,ARENITO,3_BRSA_897_SE
296.65,134.3856,8.8922,0.1203,0.0232,0.9402,7.7176,116.3079,2.3338,-0.0087,1.4492,0.2936,3.7723,119.1409,ARENITO,3_BRSA_897_SE
296.66,130.6254,8.7003,0.1265,0.0236,0.941,7.681,116.5635,2.3334,-0.0089,1.4466,0.2962,3.7631,118.8347,ARENITO,3_BRSA_897_SE
296.67,127.4913,8.5978,0.1274,0.0235,0.9476,7.694,116.819,2.3329,-0.009,1.4441,0.2989,3.7539,118.5284,ARENITO,3_BRSA_897_SE
296.68,131.2183,8.651,0.1285,0.0238,0.9549,7.7124,117.0745,2.3325,-0.0092,1.4415,0.3016,3.7447,118.2222,ARENITO,3_BRSA_897_SE
296.69,134.3242,8.6768,0.1312,0.0234,0.9619,7.7419,117.3301,2.3321,-0.0094,1.4389,0.3042,3.7355,117.916,ARENITO,3_BRSA_897_SE
296.7,136.8897,8.7435,0.1293,0.0236,0.9678,7.7366,117.5856,2.3316,-0.0095,1.4363,0.3069,3.7263,117.6098,ARENITO,3_BRSA_897_SE
296.71,137.0421,8.8333,0.1227,0.0234,0.9724,7.744,117.8681,2.3313,-0.0097,1.4345,0.3076,3.7238,117.517,ARENITO,3_BRSA_897_SE
296.72,137.2303,8.846,0.1192,0.0239,0.9746,7.7005,118.1505,2.3311,-0.0099,1.4327,0.3083,3.7214,117.4242,ARENITO,3_BRSA_897_SE
296.73,133.1085,8.6969,0.1227,0.0234,0.9752,7.7096,118.433,2.3308,-0.0101,1.4309,0.309,3.719,117.3314,ARENITO,3_BRSA_897_SE
296.74,123.0196,8.4266,0.1255,0.023,0.9748,7.7358,118.7155,2.3305,-0.0102,1.4292,0.3097,3.7165,117.2386,ARENITO,3_BRSA_897_SE
296.75,115.2926,8.1757,0.1274,0.0228,0.9724,7.7432,118.9979,2.3302,-0.0104,1.4274,0.3104,3.7141,117.1458,ARENITO,3_BRSA_897_SE
296.76,116.154,8.1631,0.1286,0.0232,0.9652,7.716,119.2804,2.3299,-0.0106,1.4256,0.3111,3.7116,117.053,ARENITO,3_BRSA_897_SE
296.77,117.0758,8.1572,0.1305,0.0234,0.9507,7.7043,119.5628,2.3296,-0.0108,1.4238,0.3119,3.7092,116.9602,ARENITO,3_BRSA_897_SE
296.78,113.8846,8.1226,0.1232,0.0244,0.9289,7.6254,119.8453,2.3293,-0.011,1.422,0.3126,3.7068,116.8674,ARENITO,3_BRSA_897_SE
296.79,110.5635,8.0199,0.1204,0.0256,0.9048,7.5311,120.1278,2.329,-0.0111,1.4202,0.3133,3.7043,116.7746,ARENITO,3_BRSA_897_SE
296.8,110.1935,7.9879,0.121,0.0266,0.8848,7.4702,120.4102,2.3287,-0.0113,1.4184,0.314,3.7019,116.6818,ARENITO,3_BRSA_897_SE
296.81,110.9479,8.0412,0.1173,0.0268,0.8772,7.4502,120.6122,2.3284,-0.0114,1.4175,0.3136,3.701,116.6792,ARENITO,3_BRSA_897_SE
296.82,102.9422,7.801,0.122,0.0262,0.899,7.4851,120.8143,2.328,-0.0115,1.4166,0.3132,3.7002,116.6766,ARENITO,3_BRSA_897_SE
296.83,101.0214,7.7176,0.1256,0.0264,0.9041,7.4758,121.0163,2.3276,-0.0116,1.4157,0.3128,3.6993,116.674,ARENITO,3_BRSA_897_SE
296.84,105.8608,7.7709,0.1314,0.0266,0.892,7.4696,121.2183,2.3272,-0.0117,1.4148,0.3124,3.6985,116.6713,ARENITO,3_BRSA_897_SE
296.85,115.0263,8.0231,0.1304,0.0272,0.8918,7.4626,121.4203,2.3269,-0.0117,1.4138,0.312,3.6976,116.6687,ARENITO,3_BRSA_897_SE
296.86,115.4962,8.0502,0.128,0.0264,0.91,7.5091,121.6223,2.3265,-0.0118,1.4129,0.3117,3.6968,116.6661,ARENITO,3_BRSA_897_SE
296.87,116.7586,8.0308,0.1322,0.026,0.9141,7.538,121.8243,2.3261,-0.0119,1.412,0.3113,3.6959,116.6635,ARENITO,3_BRSA_897_SE
296.88,116.8442,8.0032,0.1342,0.0266,0.9058,7.516,122.0263,2.3257,-0.012,1.4111,0.3109,3.6951,116.6609,ARENITO,3_BRSA_897_SE
296.89,109.0108,7.7284,0.142,0.027,0.9076,7.4844,122.2283,2.3254,-0.0121,1.4102,0.3105,3.6942,116.6583,ARENITO,3_BRSA_897_SE
296.9,95.2691,7.3015,0.1478,0.028,0.9122,7.4238,122.4303,2.325,-0.0121,1.4093,0.3101,3.6934,116.6556,ARENITO,3_BRSA_897_SE
296.91,85.7773,6.9586,0.1528,0.029,0.906,7.352,122.701,2.325,-0.0122,1.4096,0.3116,3.699,116.6966,ARENITO,3_BRSA_897_SE
296.92,78.0176,6.6942,0.1562,0.0307,0.8867,7.2516,122.9718,2.325,-0.0123,1.41,0.3131,3.7047,116.7376,ARENITO,3_BRSA_897_SE
296.93,74.1628,6.5534,0.1574,0.0306,0.8792,7.2285,123.2425,2.325,-0.0123,1.4104,0.3146,3.7104,116.7786,ARENITO,3_BRSA_897_SE
296.94,77.1245,6.6722,0.1539,0.03,0.8872,7.2489,123.5132,2.325,-0.0124,1.4107,0.3161,3.7161,116.8196,ARENITO,3_BRSA_897_SE
296.95,81.3209,6.87,0.1473,0.0298,0.893,7.2576,123.7839,2.3249,-0.0125,1.4111,0.3177,3.7218,116.8606,SILTITO,3_BRSA_897_SE
296.96,85.0521,6.9927,0.1455,0.0294,0.8915,7.2777,124.0547,2.3249,-0.0125,1.4115,0.3192,3.7275,116.9015,SILTITO,3_BRSA_897_SE
296.97,94.3209,7.2072,0.1498,0.0296,0.8872,7.2892,124.3254,2.3249,-0.0126,1.4118,0.3207,3.7332,116.9425,SILTITO,3_BRSA_897_SE
296.98,103.7177,7.4349,0.1494,0.0292,0.8856,7.3262,124.5961,2.3249,-0.0126,1.4122,0.3222,3.7389,116.9835,SILTITO,3_BRSA_897_SE
296.99,118.0392,7.6916,0.1477,0.0292,0.882,7.3293,124.8668,2.3249,-0.0127,1.4126,0.3237,3.7446,117.0245,SILTITO,3_BRSA_897_SE
297.0,128.4852,7.8675,0.1472,0.0288,0.8902,7.371,125.1376,2.3249,-0.0128,1.4129,0.3252,3.7503,117.0655,SILTITO,3_BRSA_897_SE
297.01,138.3737,8.0324,0.1473,0.0288,0.9026,7.3742,125.0937,2.3261,-0.0127,1.414,0.3247,3.7565,117.0754,SILTITO,3_BRSA_897_SE
297.02,147.6791,8.1916,0.1472,0.0298,0.9076,7.3336,125.0498,2.3273,-0.0125,1.4151,0.3243,3.7626,117.0853,SILTITO,3_BRSA_897_SE
297.03,153.9125,8.3218,0.1461,0.0296,0.9121,7.3442,125.006,2.3285,-0.0124,1.4161,0.3238,3.7688,117.0953,SILTITO,3_BRSA_897_SE
297.04,154.2086,8.4338,0.1416,0.0284,0.9172,7.4116,124.9621,2.3297,-0.0123,1.4172,0.3233,3.7749,117.1052,SILTITO,3_BRSA_897_SE
297.05,146.6987,8.3666,0.1422,0.027,0.9216,7.4824,124.9183,2.3309,-0.0122,1.4182,0.3229,3.7811,117.1151,SILTITO,3_BRSA_897_SE
297.06,138.392,8.1781,0.1468,0.0264,0.9218,7.514,124.8744,2.3321,-0.0121,1.4193,0.3224,3.7872,117.1251,SILTITO,3_BRSA_897_SE
297.07,130.4671,8.0532,0.147,0.0263,0.9216,7.5275,124.8306,2.3333,-0.0119,1.4204,0.322,3.7934,117.135,SILTITO,3_BRSA_897_SE
297.08,123.6732,7.9395,0.1423,0.0261,0.9212,7.519,124.7867,2.3345,-0.0118,1.4214,0.3215,3.7995,117.1449,SILTITO,3_BRSA_897_SE
297.09,124.0772,7.7962,0.1474,0.0268,0.9134,7.4666,124.7429,2.3357,-0.0117,1.4225,0.321,3.8057,117.1548,SILTITO,3_BRSA_897_SE
297.1,128.6361,7.6082,0.1596,0.0303,0.8997,7.3038,124.699,2.3369,-0.0116,1.4235,0.3206,3.8118,117.1648,SILTITO,3_BRSA_897_SE
297.11,132.6686,7.5315,0.1666,0.0327,0.8803,7.1875,124.6203,2.338,-0.0115,1.4248,0.3188,3.8187,117.1571,SILTITO,3_BRSA_897_SE
297.12,132.9482,7.4474,0.1639,0.033,0.8634,7.1654,124.5415,2.3391,-0.0114,1.4262,0.3171,3.8256,117.1495,SILTITO,3_BRSA_897_SE
297.13,131.6268,7.3705,0.1662,0.0326,0.8489,7.1641,124.4628,2.3402,-0.0112,1.4275,0.3153,3.8325,117.1418,SILTITO,3_BRSA_897_SE
297.14,127.2631,7.3348,0.1657,0.0335,0.8402,7.0741,124.3841,2.3413,-0.0111,1.4288,0.3136,3.8394,117.1341,SILTITO,3_BRSA_897_SE
297.15,115.2512,7.2522,0.156,0.0332,0.8234,7.0788,124.3053,2.3424,-0.011,1.4301,0.3118,3.8462,117.1265,SILTITO,3_BRSA_897_SE
297.16,106.9212,7.1834,0.1485,0.0354,0.7928,6.961,124.2266,2.3434,-0.0109,1.4314,0.3101,3.8531,117.1188,SILTITO,3_BRSA_897_SE
297.17,100.5592,7.0151,0.1507,0.0364,0.7901,6.9214,124.1479,2.3445,-0.0108,1.4327,0.3083,3.86,117.1112,SILTITO,3_BRSA_897_SE
297.18,98.2478,6.9102,0.1556,0.0372,0.8027,6.8992,124.0692,2.3456,-0.0107,1.4341,0.3066,3.8669,117.1035,SILTITO,3_BRSA_897_SE
297.19,102.863,6.9168,0.161,0.0354,0.8095,7.0038,123.9904,2.3467,-0.0106,1.4354,0.3048,3.8738,117.0959,SILTITO,3_BRSA_897_SE
297.2,106.465,6.899,0.1682,0.0348,0.8166,7.0316,123.9117,2.3478,-0.0105,1.4367,0.3031,3.8807,117.0882,SILTITO,3_BRSA_897_SE
297.21,108.8892,6.8751,0.177,0.0346,0.8319,7.0578,123.3865,2.3494,-0.0104,1.4393,0.3031,3.8911,117.013,SILTITO,3_BRSA_897_SE
297.22,110.0906,6.9764,0.1738,0.0329,0.857,7.1452,122.8612,2.351,-0.0104,1.4418,0.3032,3.9014,116.9378,SILTITO,3_BRSA_897_SE
297.23,116.5106,7.2616,0.1698,0.0314,0.8668,7.2258,122.336,2.3526,-0.0103,1.4444,0.3032,3.9118,116.8626,SILTITO,3_BRSA_897_SE
297.24,115.9224,7.3399,0.1616,0.0304,0.8744,7.2632,121.8108,2.3542,-0.0103,1.447,0.3033,3.9222,116.7874,SILTITO,3_BRSA_897_SE
297.25,110.9874,7.2839,0.1566,0.0311,0.873,7.2278,121.2856,2.3558,-0.0102,1.4495,0.3033,3.9326,116.7122,SILTITO,3_BRSA_897_SE
297.26,107.8376,7.1716,0.1556,0.0314,0.8706,7.2039,120.7604,2.3574,-0.0101,1.4521,0.3033,3.943,116.637,SILTITO,3_BRSA_897_SE
297.27,116.2965,7.3586,0.1523,0.0309,0.8691,7.2254,120.2351,2.359,-0.0101,1.4547,0.3034,3.9533,116.5618,SILTITO,3_BRSA_897_SE
297.28,119.8447,7.4139,0.1462,0.0304,0.8662,7.2353,119.7099,2.3606,-0.01,1.4572,0.3034,3.9637,116.4867,SILTITO,3_BRSA_897_SE
297.29,114.616,7.3433,0.144,0.03,0.8764,7.2595,119.1847,2.3622,-0.01,1.4598,0.3035,3.9741,116.4115,SILTITO,3_BRSA_897_SE
297.3,110.2099,7.3278,0.144,0.029,0.891,7.3294,118.6595,2.3638,-0.0099,1.4624,0.3035,3.9845,116.3363,SILTITO,3_BRSA_897_SE
297.31,106.4472,7.307,0.1418,0.0274,0.9064,7.4151,118.3049,2.3634,-0.0101,1.4632,0.3049,3.988,116.2935,SILTITO,3_BRSA_897_SE
297.32,97.9776,7.17,0.1432,0.027,0.914,7.4368,117.9502,2.363,-0.0102,1.464,0.3064,3.9914,116.2507,SILTITO,3_BRSA_897_SE
297.33,90.7047,7.1072,0.1461,0.0277,0.9078,7.3972,117.5956,2.3625,-0.0103,1.4649,0.3078,3.9949,116.2079,SILTITO,3_BRSA_897_SE
297.34,91.963,7.2558,0.1416,0.0286,0.8908,7.3378,117.241,2.3621,-0.0105,1.4657,0.3092,3.9984,116.1651,SILTITO,3_BRSA_897_SE
297.35,98.6574,7.5084,0.1382,0.0282,0.8804,7.354,116.8863,2.3617,-0.0106,1.4665,0.3106,4.0019,116.1223,SILTITO,3_BRSA_897_SE
297.36,104.8968,7.7456,0.1327,0.0276,0.8818,7.3936,116.5317,2.3613,-0.0107,1.4674,0.312,4.0053,116.0795,SILTITO,3_BRSA_897_SE
297.37,109.7474,7.9876,0.1249,0.0267,0.879,7.438,116.177,2.3609,-0.0109,1.4682,0.3134,4.0088,116.0366,SILTITO,3_BRSA_897_SE
297.38,111.3335,8.0964,0.1179,0.0268,0.8798,7.4458,115.8224,2.3604,-0.011,1.4691,0.3149,4.0123,115.9938,SILTITO,3_BRSA_897_SE
297.39,109.4224,8.0148,0.1192,0.0266,0.887,7.4596,115.4678,2.36,-0.0111,1.4699,0.3163,4.0158,115.951,SILTITO,3_BRSA_897_SE
297.4,107.0276,7.8901,0.1241,0.0269,0.8968,7.4532,115.1131,2.3596,-0.0113,1.4707,0.3177,4.0192,115.9082,SILTITO,3_BRSA_897_SE
297.41,103.6755,7.7147,0.1333,0.027,0.9014,7.4636,114.9854,2.3587,-0.0114,1.4712,0.3167,4.0209,115.8802,SILTITO,3_BRSA_897_SE
297.42,106.267,7.7736,0.1332,0.0282,0.8995,7.391,114.8576,2.3579,-0.0116,1.4717,0.3158,4.0225,115.8521,SILTITO,3_BRSA_897_SE
297.43,104.7124,7.723,0.1361,0.028,0.8985,7.3959,114.7298,2.357,-0.0117,1.4722,0.3148,4.0242,115.8241,SILTITO,3_BRSA_897_SE
297.44,104.9072,7.7154,0.1386,0.0288,0.893,7.3511,114.6021,2.3562,-0.0119,1.4727,0.3138,4.0259,115.796,SILTITO,3_BRSA_897_SE
297.45,103.9422,7.5964,0.1433,0.0295,0.8886,7.3119,114.4743,2.3553,-0.012,1.4732,0.3129,4.0275,115.7679,ARENITO,3_BRSA_897_SE
297.46,106.7816,7.6386,0.142,0.0312,0.8846,7.2174,114.3466,2.3545,-0.0122,1.4737,0.3119,4.0292,115.7399,ARENITO,3_BRSA_897_SE
297.47,104.6846,7.5726,0.1424,0.031,0.8797,7.2409,114.2188,2.3536,-0.0123,1.4742,0.3109,4.0308,115.7118,ARENITO,3_BRSA_897_SE
297.48,103.1702,7.5046,0.1414,0.0312,0.872,7.2088,114.091,2.3527,-0.0124,1.4747,0.31,4.0325,115.6837,ARENITO,3_BRSA_897_SE
297.49,103.4379,7.5078,0.14,0.0308,0.877,7.2324,113.9633,2.3519,-0.0126,1.4752,0.309,4.0342,115.6557,ARENITO,3_BRSA_897_SE
297.5,102.3204,7.4959,0.1366,0.0302,0.8945,7.2786,113.8355,2.351,-0.0127,1.4757,0.308,4.0358,115.6276,ARENITO,3_BRSA_897_SE
297.51,97.8168,7.3979,0.1316,0.0286,0.9066,7.3686,113.8693,2.3485,-0.0127,1.4759,0.3095,4.0342,115.6008,ARENITO,3_BRSA_897_SE
297.52,94.8332,7.2792,0.1325,0.0284,0.9066,7.367,113.9032,2.346,-0.0127,1.4762,0.3109,4.0326,115.574,ARENITO,3_BRSA_897_SE
297.53,94.1859,7.2042,0.1346,0.0284,0.908,7.3676,113.937,2.3435,-0.0126,1.4765,0.3124,4.031,115.5472,ARENITO,3_BRSA_897_SE
297.54,97.288,7.246,0.138,0.0286,0.9096,7.379,113.9709,2.341,-0.0126,1.4768,0.3138,4.0293,115.5204,ARENITO,3_BRSA_897_SE
297.55,98.2944,7.2392,0.1412,0.0288,0.9038,7.3694,114.0047,2.3384,-0.0126,1.4771,0.3153,4.0277,115.4936,ARENITO,3_BRSA_897_SE
297.56,99.5788,7.2704,0.1471,0.0297,0.8896,7.3086,114.0385,2.3359,-0.0125,1.4774,0.3167,4.0261,115.4668,ARENITO,3_BRSA_897_SE
297.57,101.749,7.3968,0.1447,0.0296,0.8818,7.3064,114.0724,2.3334,-0.0125,1.4777,0.3181,4.0245,115.44,ARENITO,3_BRSA_897_SE
297.58,100.3018,7.3794,0.1441,0.0292,0.875,7.3097,114.1062,2.3309,-0.0125,1.4779,0.3196,4.0229,115.4132,ARENITO,3_BRSA_897_SE
297.59,97.0162,7.2703,0.148,0.0305,0.8646,7.2289,114.1401,2.3284,-0.0125,1.4782,0.321,4.0213,115.3864,ARENITO,3_BRSA_897_SE
297.6,91.7727,7.0984,0.1499,0.0314,0.8537,7.1652,114.1739,2.3258,-0.0124,1.4785,0.3225,4.0196,115.3596,ARENITO,3_BRSA_897_SE
297.61,86.466,6.8881,0.1482,0.0319,0.8551,7.126,114.3953,2.325,-0.0121,1.4786,0.3219,4.0179,115.3502,ARENITO,3_BRSA_897_SE
297.62,80.1124,6.5596,0.1521,0.033,0.8656,7.0714,114.6166,2.3241,-0.0118,1.4786,0.3213,4.0161,115.3408,ARENITO,3_BRSA_897_SE
297.63,76.7012,6.2485,0.1617,0.0336,0.8764,7.0398,114.8379,2.3232,-0.0115,1.4786,0.3207,4.0143,115.3314,ARENITO,3_BRSA_897_SE
297.64,71.532,5.9596,0.169,0.0344,0.8855,7.023,115.0593,2.3223,-0.0112,1.4787,0.3201,4.0125,115.3219,ARENITO,3_BRSA_897_SE
297.65,68.9822,5.8013,0.1708,0.0354,0.8885,6.9668,115.2806,2.3214,-0.0109,1.4787,0.3194,4.0107,115.3125,ARENITO,3_BRSA_897_SE
297.66,69.981,5.7571,0.1744,0.0364,0.8858,6.9358,115.502,2.3206,-0.0106,1.4787,0.3188,4.009,115.3031,ARENITO,3_BRSA_897_SE
297.67,72.2161,5.7802,0.1801,0.0361,0.8854,6.9572,115.7233,2.3197,-0.0103,1.4788,0.3182,4.0072,115.2936,ARENITO,3_BRSA_897_SE
297.68,75.2211,5.9616,0.1793,0.0348,0.8892,7.0238,115.9447,2.3188,-0.01,1.4788,0.3176,4.0054,115.2842,ARENITO,3_BRSA_897_SE
297.69,78.0468,6.1835,0.1701,0.0326,0.8993,7.1306,116.166,2.3179,-0.0097,1.4788,0.317,4.0036,115.2748,ARENITO,3_BRSA_897_SE
297.7,80.5185,6.3705,0.1668,0.0316,0.9078,7.1974,116.3874,2.317,-0.0094,1.4789,0.3164,4.0019,115.2654,ARENITO,3_BRSA_897_SE
297.71,80.2995,6.4301,0.1652,0.031,0.915,7.2288,116.5479,2.317,-0.009,1.479,0.3154,4.0014,115.2691,ARENITO,3_BRSA_897_SE
297.72,80.4936,6.5192,0.1638,0.0309,0.9188,7.2381,116.7085,2.317,-0.0085,1.4791,0.3144,4.001,115.2727,ARENITO,3_BRSA_897_SE
297.73,81.2912,6.621,0.1598,0.0306,0.9212,7.251,116.8691,2.317,-0.0081,1.4792,0.3133,4.0006,115.2764,ARENITO,3_BRSA_897_SE
297.74,82.4621,6.7357,0.157,0.03,0.923,7.2771,117.0296,2.317,-0.0077,1.4793,0.3123,4.0001,115.2801,ARENITO,3_BRSA_897_SE
297.75,84.3933,6.8337,0.155,0.029,0.9256,7.3354,117.1902,2.317,-0.0073,1.4794,0.3113,3.9997,115.2838,ARENITO,3_BRSA_897_SE
297.76,90.0948,7.0958,0.1484,0.0286,0.9231,7.3488,117.3508,2.317,-0.0069,1.4795,0.3103,3.9993,115.2875,ARENITO,3_BRSA_897_SE
297.77,98.3367,7.4938,0.138,0.0276,0.9188,7.4142,117.5113,2.317,-0.0065,1.4796,0.3092,3.9988,115.2912,ARENITO,3_BRSA_897_SE
297.78,102.3316,7.6436,0.1318,0.027,0.9163,7.4577,117.6719,2.317,-0.0061,1.4797,0.3082,3.9984,115.2949,ARENITO,3_BRSA_897_SE
297.79,103.8692,7.6247,0.1306,0.027,0.9106,7.4577,117.8325,2.317,-0.0057,1.4798,0.3072,3.998,115.2986,ARENITO,3_BRSA_897_SE
297.8,105.365,7.6492,0.1306,0.0279,0.9064,7.3974,117.9931,2.3169,-0.0053,1.48,0.3062,3.9975,115.3022,ARENITO,3_BRSA_897_SE
297.81,105.1261,7.5724,0.1346,0.0284,0.9059,7.3639,118.3629,2.3175,-0.0049,1.48,0.3055,3.9985,115.3712,ARENITO,3_BRSA_897_SE
297.82,104.9514,7.3908,0.1422,0.0292,0.904,7.3124,118.7327,2.3181,-0.0046,1.48,0.3049,3.9995,115.4402,ARENITO,3_BRSA_897_SE
297.83,104.8257,7.2012,0.1499,0.0301,0.8959,7.2564,119.1026,2.3187,-0.0043,1.48,0.3043,4.0004,115.5092,ARENITO,3_BRSA_897_SE
297.84,105.7003,7.1987,0.154,0.0315,0.8832,7.1877,119.4724,2.3193,-0.0039,1.48,0.3036,4.0014,115.5782,ARENITO,3_BRSA_897_SE
297.85,110.2544,7.2818,0.1578,0.032,0.8729,7.181,119.8422,2.3199,-0.0036,1.48,0.303,4.0024,115.6471,ARENITO,3_BRSA_897_SE
297.86,113.3204,7.2492,0.1629,0.0325,0.8666,7.1422,120.212,2.3205,-0.0033,1.48,0.3024,4.0034,115.7161,ARENITO,3_BRSA_897_SE
297.87,116.0118,7.2092,0.1637,0.0328,0.8582,7.1196,120.5819,2.3211,-0.0029,1.48,0.3017,4.0043,115.7851,ARENITO,3_BRSA_897_SE
297.88,116.315,7.2323,0.1627,0.0326,0.857,7.1229,120.9517,2.3217,-0.0026,1.48,0.3011,4.0053,115.8541,ARENITO,3_BRSA_897_SE
297.89,118.2536,7.3312,0.1587,0.0317,0.8592,7.1614,121.3215,2.3223,-0.0023,1.48,0.3005,4.0063,115.923,ARENITO,3_BRSA_897_SE
297.9,119.8214,7.428,0.155,0.0305,0.8679,7.2354,121.6914,2.3229,-0.0019,1.48,0.2998,4.0073,115.992,ARENITO,3_BRSA_897_SE
297.91,120.5299,7.5235,0.1488,0.0288,0.8782,7.332,122.1106,2.3239,-0.0017,1.4799,0.3019,4.0074,116.0446,ARENITO,3_BRSA_897_SE
297.92,118.042,7.5838,0.1457,0.028,0.887,7.3834,122.5298,2.325,-0.0016,1.4797,0.3041,4.0076,116.0971,ARENITO,3_BRSA_897_SE
297.93,114.9584,7.5696,0.146,0.0274,0.8932,7.4186,122.949,2.326,-0.0014,1.4796,0.3062,4.0078,116.1496,ARENITO,3_BRSA_897_SE
297.94,112.8266,7.4945,0.1486,0.0273,0.8926,7.4221,123.3682,2.327,-0.0012,1.4794,0.3083,4.0079,116.2022,ARENITO,3_BRSA_897_SE
297.95,110.5813,7.41,0.1482,0.027,0.8953,7.43,123.7874,2.3281,-0.001,1.4792,0.3104,4.0081,116.2547,SILTITO,3_BRSA_897_SE
297.96,107.0676,7.3194,0.1478,0.027,0.9002,7.4306,124.2066,2.3291,-0.0008,1.4791,0.3125,4.0083,116.3073,SILTITO,3_BRSA_897_SE
297.97,103.3154,7.1944,0.1494,0.0276,0.9012,7.3983,124.6258,2.3301,-0.0006,1.4789,0.3147,4.0085,116.3598,SILTITO,3_BRSA_897_SE
297.98,100.926,7.0936,0.1518,0.029,0.9018,7.3216,125.045,2.3312,-0.0004,1.4787,0.3168,4.0086,116.4123,SILTITO,3_BRSA_897_SE
297.99,99.2942,7.0484,0.153,0.03,0.9024,7.2768,125.4642,2.3322,-0.0002,1.4786,0.3189,4.0088,116.4649,SILTITO,3_BRSA_897_SE
298.0,95.0552,6.947,0.1548,0.03,0.9062,7.2692,125.8834,2.3332,-0.0,1.4784,0.321,4.009,116.5174,SILTITO,3_BRSA_897_SE
298.01,93.5338,6.85,0.1626,0.03,0.9062,7.2788,125.7864,2.3334,-0.0001,1.4781,0.3211,4.0043,116.578,SILTITO,3_BRSA_897_SE
298.02,93.6752,6.7834,0.1686,0.0306,0.9043,7.2566,125.6894,2.3336,-0.0002,1.4777,0.3212,3.9996,116.6386,SILTITO,3_BRSA_897_SE
298.03,95.0265,6.7899,0.1723,0.0308,0.8986,7.2524,125.5923,2.3337,-0.0003,1.4773,0.3213,3.995,116.6992,SILTITO,3_BRSA_897_SE
298.04,98.2599,6.8374,0.1742,0.0312,0.8862,7.2205,125.4953,2.3339,-0.0004,1.477,0.3214,3.9903,116.7598,SILTITO,3_BRSA_897_SE
298.05,99.2254,6.7518,0.1806,0.0326,0.8759,7.1577,125.3983,2.3341,-0.0005,1.4766,0.3214,3.9856,116.8204,SILTITO,3_BRSA_897_SE
298.06,99.8131,6.709,0.1822,0.0343,0.8681,7.0812,125.3012,2.3342,-0.0006,1.4763,0.3215,3.981,116.881,SILTITO,3_BRSA_897_SE
298.07,98.5096,6.6042,0.1822,0.0353,0.8616,7.0206,125.2042,2.3344,-0.0007,1.4759,0.3216,3.9763,116.9416,SILTITO,3_BRSA_897_SE
298.08,99.4312,6.6144,0.1793,0.0353,0.8609,7.0054,125.1072,2.3346,-0.0007,1.4756,0.3217,3.9716,117.0022,SILTITO,3_BRSA_897_SE
298.09,99.6668,6.6448,0.1743,0.0342,0.8676,7.0566,125.0101,2.3348,-0.0008,1.4752,0.3218,3.9669,117.0628,SILTITO,3_BRSA_897_SE
298.1,100.7554,6.748,0.1677,0.0324,0.8744,7.1524,124.9131,2.3349,-0.0009,1.4749,0.3218,3.9623,117.1234,SILTITO,3_BRSA_897_SE
298.11,104.447,7.0222,0.1588,0.0308,0.8778,7.2466,124.7646,2.3346,-0.001,1.4739,0.3222,3.9556,117.2628,SILTITO,3_BRSA_897_SE
298.12,105.762,7.132,0.1544,0.0292,0.8782,7.3169,124.6161,2.3343,-0.0011,1.4729,0.3226,3.9489,117.4022,SILTITO,3_BRSA_897_SE
298.13,105.9538,7.1864,0.1495,0.0295,0.8742,7.3094,124.4676,2.3341,-0.0011,1.472,0.323,3.9422,117.5415,SILTITO,3_BRSA_897_SE
298.14,106.7526,7.2387,0.1495,0.03,0.8686,7.2911,124.3192,2.3338,-0.0012,1.471,0.3234,3.9354,117.6809,SILTITO,3_BRSA_897_SE
