TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO,HDRS,NPHI,PE,DTC,Lithology,Well
192.03,99.2839,6.8627,0.1755,0.0412,0.6742,6.7293,121.0859,2.2747,0.0348,2.437,0.3647,3.3178,133.3643,FOLHELHO,3_BRSA_889_SE
192.04,100.077,6.9598,0.1696,0.0413,0.664,6.7037,120.9548,2.2745,0.0348,2.4437,0.3632,3.311,133.3081,FOLHELHO,3_BRSA_889_SE
192.05,94.0965,6.7281,0.179,0.0422,0.6711,6.673,120.8236,2.2744,0.0348,2.4504,0.3617,3.3041,133.2518,FOLHELHO,3_BRSA_889_SE
192.06,80.1264,6.1868,0.1944,0.0434,0.7156,6.6606,120.6924,2.2743,0.0348,2.4571,0.3602,3.2973,133.1955,FOLHELHO,3_BRSA_889_SE
192.07,67.2166,5.7156,0.2018,0.044,0.7764,6.619,120.5613,2.2742,0.0348,2.4638,0.3588,3.2904,133.1393,FOLHELHO,3_BRSA_889_SE
192.08,56.7138,5.3794,0.2026,0.0458,0.7864,6.5491,120.4301,2.274,0.0348,2.4705,0.3573,3.2836,133.083,FOLHELHO,3_BRSA_889_SE
192.09,56.2189,5.3912,0.2017,0.048,0.7099,6.4668,120.2989,2.2739,0.0348,2.4772,0.3558,3.2768,133.0267,FOLHELHO,3_BRSA_889_SE
192.1,55.1648,5.3208,0.202,0.0505,0.6498,6.3706,120.1678,2.2738,0.0347,2.4839,0.3543,3.2699,132.9704,FOLHELHO,3_BRSA_889_SE
192.11,55.2477,5.3361,0.1998,0.049,0.6661,6.416,119.9122,2.2744,0.0346,2.4944,0.3547,3.2662,132.8605,FOLHELHO,3_BRSA_889_SE
192.12,59.6446,5.5793,0.191,0.0458,0.6761,6.5319,119.6565,2.2749,0.0345,2.5049,0.3552,3.2624,132.7504,FOLHELHO,3_BRSA_889_SE
192.13,67.1616,5.8658,0.1862,0.0417,0.7219,6.6928,119.4009,2.2755,0.0344,2.5154,0.3556,3.2587,132.6404,FOLHELHO,3_BRSA_889_SE
192.14,67.4111,5.8438,0.189,0.0374,0.8076,6.88,119.1453,2.2761,0.0343,2.5258,0.356,3.2549,132.5304,FOLHELHO,3_BRSA_889_SE
192.15,66.7017,5.7526,0.1922,0.0358,0.8532,6.954,118.8896,2.2767,0.0342,2.5363,0.3564,3.2512,132.4204,FOLHELHO,3_BRSA_889_SE
192.16,64.0488,5.5358,0.2008,0.0371,0.8946,6.9623,118.634,2.2773,0.034,2.5468,0.3568,3.2474,132.3104,FOLHELHO,3_BRSA_889_SE
192.17,67.8047,5.4196,0.2186,0.0389,0.9164,6.9391,118.3783,2.2779,0.0339,2.5573,0.3572,3.2437,132.2004,FOLHELHO,3_BRSA_889_SE
192.18,59.3102,5.0603,0.2312,0.0384,0.9214,6.9016,118.1227,2.2785,0.0338,2.5677,0.3576,3.2399,132.0904,FOLHELHO,3_BRSA_889_SE
192.19,52.53,4.959,0.2323,0.04,0.8959,6.7891,117.867,2.279,0.0337,2.5782,0.3581,3.2361,131.9804,FOLHELHO,3_BRSA_889_SE
192.2,49.9969,4.9777,0.2213,0.0412,0.8502,6.719,117.6114,2.2796,0.0336,2.5887,0.3585,3.2324,131.8704,FOLHELHO,3_BRSA_889_SE
192.21,53.1032,5.1247,0.2175,0.0369,0.8834,6.8955,117.0401,2.283,0.0332,2.6256,0.3571,3.2406,131.2877,FOLHELHO,3_BRSA_889_SE
192.22,69.3078,5.808,0.1982,0.0354,0.8657,6.9992,116.4686,2.2863,0.0328,2.6625,0.3558,3.2488,130.7048,FOLHELHO,3_BRSA_889_SE
192.23,69.0444,5.8064,0.1976,0.0386,0.8285,6.8658,115.8972,2.2896,0.0324,2.6994,0.3545,3.257,130.122,FOLHELHO,3_BRSA_889_SE
192.24,66.823,5.653,0.2005,0.0456,0.7403,6.5824,115.3258,2.293,0.0321,2.7363,0.3532,3.2652,129.5392,FOLHELHO,3_BRSA_889_SE
192.25,62.5563,5.4588,0.2132,0.0494,0.76,6.4715,114.7543,2.2963,0.0317,2.7732,0.3518,3.2735,128.9563,FOLHELHO,3_BRSA_889_SE
192.26,72.9882,5.798,0.214,0.0479,0.7983,6.5918,114.1829,2.2996,0.0313,2.8101,0.3505,3.2817,128.3735,FOLHELHO,3_BRSA_889_SE
192.27,70.8031,5.6884,0.2222,0.0476,0.8074,6.6354,113.6115,2.303,0.0309,2.847,0.3492,3.2899,127.7906,FOLHELHO,3_BRSA_889_SE
192.28,62.3842,5.346,0.228,0.0466,0.7993,6.6338,113.04,2.3063,0.0306,2.8839,0.3478,3.2981,127.2078,FOLHELHO,3_BRSA_889_SE
192.29,52.2038,4.9956,0.2332,0.0484,0.7652,6.5269,112.4686,2.3096,0.0302,2.9208,0.3465,3.3063,126.6249,FOLHELHO,3_BRSA_889_SE
192.3,52.8572,5.0385,0.2267,0.0482,0.7768,6.5381,111.8972,2.313,0.0298,2.9577,0.3452,3.3145,126.0421,FOLHELHO,3_BRSA_889_SE
192.31,50.2433,4.8758,0.2352,0.0486,0.78,6.5131,111.755,2.316,0.0297,2.9848,0.3429,3.3269,125.6393,FOLHELHO,3_BRSA_889_SE
192.32,50.1669,4.8745,0.2365,0.0488,0.7652,6.5238,111.613,2.319,0.0296,3.0119,0.3405,3.3394,125.2365,FOLHELHO,3_BRSA_889_SE
192.33,55.9459,5.0471,0.2343,0.048,0.726,6.5215,111.471,2.322,0.0295,3.039,0.3382,3.3518,124.8337,FOLHELHO,3_BRSA_889_SE
192.34,62.0123,5.1663,0.2326,0.0421,0.8276,6.721,111.329,2.325,0.0294,3.0661,0.3359,3.3642,124.431,FOLHELHO,3_BRSA_889_SE
192.35,72.714,5.4408,0.213,0.0396,0.8465,6.7262,111.1869,2.328,0.0293,3.0932,0.3335,3.3766,124.0282,FOLHELHO,3_BRSA_889_SE
192.36,77.2268,5.5418,0.2071,0.0405,0.8539,6.7011,111.0449,2.331,0.0292,3.1203,0.3312,3.389,123.6255,FOLHELHO,3_BRSA_889_SE
192.37,76.9583,5.6842,0.1954,0.0436,0.7969,6.5876,110.9029,2.3339,0.0291,3.1474,0.3288,3.4014,123.2227,FOLHELHO,3_BRSA_889_SE
192.38,69.5774,5.3355,0.2108,0.0425,0.7859,6.6576,110.7609,2.3369,0.029,3.1745,0.3265,3.4138,122.8199,FOLHELHO,3_BRSA_889_SE
192.39,64.0414,5.1754,0.2065,0.042,0.7968,6.6562,110.6189,2.3399,0.0288,3.2016,0.3242,3.4262,122.4172,FOLHELHO,3_BRSA_889_SE
192.4,60.4096,4.9975,0.2204,0.0421,0.8196,6.6661,110.4768,2.3429,0.0287,3.2287,0.3218,3.4386,122.0144,FOLHELHO,3_BRSA_889_SE
192.41,44.5622,4.5236,0.2372,0.0443,0.866,6.5954,110.1945,2.3459,0.0285,3.2589,0.3188,3.4547,121.4855,FOLHELHO,3_BRSA_889_SE
192.42,41.6091,4.4618,0.2405,0.0444,0.8801,6.6074,109.9121,2.3488,0.0283,3.2892,0.3158,3.4707,120.9565,FOLHELHO,3_BRSA_889_SE
192.43,45.688,4.874,0.2137,0.04,0.8868,6.7804,109.6297,2.3517,0.0281,3.3195,0.3128,3.4868,120.4275,FOLHELHO,3_BRSA_889_SE
192.44,60.9877,5.6896,0.1849,0.0374,0.853,6.8978,109.3474,2.3546,0.0279,3.3498,0.3097,3.5028,119.8985,FOLHELHO,3_BRSA_889_SE
192.45,66.2034,6.0093,0.1703,0.0366,0.8373,6.929,109.065,2.3576,0.0276,3.3801,0.3067,3.5189,119.3696,CALCILUTITO,3_BRSA_889_SE
192.46,68.1339,6.135,0.1635,0.0369,0.7954,6.8962,108.7826,2.3605,0.0274,3.4104,0.3037,3.5349,118.8406,CALCILUTITO,3_BRSA_889_SE
192.47,66.4793,6.1872,0.1543,0.0373,0.765,6.8583,108.5003,2.3634,0.0272,3.4406,0.3006,3.5509,118.3116,CALCILUTITO,3_BRSA_889_SE
192.48,74.1368,6.5583,0.1511,0.0349,0.7696,6.9896,108.2179,2.3663,0.027,3.4709,0.2976,3.567,117.7826,CALCILUTITO,3_BRSA_889_SE
192.49,80.7307,6.8177,0.1502,0.0346,0.7576,7.03,107.9355,2.3693,0.0268,3.5012,0.2946,3.583,117.2537,CALCILUTITO,3_BRSA_889_SE
192.5,76.3218,6.5514,0.1638,0.036,0.7428,6.9504,107.6531,2.3722,0.0265,3.5315,0.2916,3.5991,116.7247,CALCILUTITO,3_BRSA_889_SE
192.51,69.3638,6.2283,0.1678,0.0374,0.7609,6.8855,106.5122,2.3775,0.0262,3.5811,0.2869,3.6273,116.3287,CALCILUTITO,3_BRSA_889_SE
192.52,73.931,6.4662,0.1603,0.037,0.7508,6.9076,105.371,2.3827,0.0258,3.6308,0.2822,3.6555,115.9327,CALCILUTITO,3_BRSA_889_SE
192.53,90.797,7.2804,0.1373,0.0334,0.7602,7.0902,104.2298,2.388,0.0254,3.6804,0.2775,3.6838,115.5368,CALCILUTITO,3_BRSA_889_SE
192.54,98.0661,7.5808,0.1275,0.0297,0.8137,7.2664,103.0886,2.3932,0.025,3.73,0.2728,3.712,115.1408,CALCILUTITO,3_BRSA_889_SE
192.55,104.3865,7.8209,0.1274,0.0298,0.8354,7.2508,101.9474,2.3985,0.0246,3.7797,0.2681,3.7402,114.7449,CALCILUTITO,3_BRSA_889_SE
192.56,117.6824,8.2882,0.1265,0.0296,0.8264,7.2728,100.8062,2.4037,0.0242,3.8293,0.2634,3.7685,114.3489,CALCILUTITO,3_BRSA_889_SE
192.57,125.9563,8.6239,0.1223,0.0286,0.7984,7.3383,99.665,2.409,0.0239,3.8789,0.2587,3.7967,113.953,CALCILUTITO,3_BRSA_889_SE
192.58,137.5675,8.9067,0.1157,0.0263,0.8108,7.4728,98.5238,2.4143,0.0235,3.9286,0.254,3.8249,113.557,CALCILUTITO,3_BRSA_889_SE
192.59,162.0795,9.5162,0.1082,0.0251,0.8239,7.562,97.3826,2.4195,0.0231,3.9782,0.2493,3.8532,113.1611,CALCILUTITO,3_BRSA_889_SE
192.6,182.1424,10.094,0.103,0.0242,0.839,7.6291,96.2414,2.4248,0.0227,4.0278,0.2447,3.8814,112.7651,CALCILUTITO,3_BRSA_889_SE
192.61,182.4704,10.2039,0.1009,0.0241,0.8357,7.6427,95.6907,2.426,0.0224,4.0409,0.2444,3.8893,112.0969,CALCILUTITO,3_BRSA_889_SE
192.62,180.6217,10.391,0.0966,0.0232,0.8303,7.696,95.1402,2.4273,0.0221,4.0539,0.2442,3.8973,111.4286,CALCILUTITO,3_BRSA_889_SE
192.63,185.1721,10.6239,0.0965,0.0231,0.8362,7.7049,94.5896,2.4286,0.0218,4.0669,0.2439,3.9052,110.7603,CALCILUTITO,3_BRSA_889_SE
192.64,194.0206,10.5826,0.1162,0.025,0.8528,7.6411,94.0391,2.4299,0.0214,4.08,0.2437,3.9132,110.092,CALCILUTITO,3_BRSA_889_SE
192.65,179.2057,9.7274,0.1408,0.0282,0.8697,7.4916,93.4885,2.4311,0.0211,4.093,0.2434,3.9211,109.4237,CALCILUTITO,3_BRSA_889_SE
192.66,149.1191,8.522,0.162,0.0316,0.897,7.2874,92.938,2.4324,0.0208,4.106,0.2432,3.9291,108.7554,CALCILUTITO,3_BRSA_889_SE
192.67,102.7187,6.9012,0.1851,0.036,0.932,7.0667,92.3874,2.4337,0.0205,4.1191,0.243,3.9371,108.0871,CALCILUTITO,3_BRSA_889_SE
192.68,70.9372,5.6832,0.2161,0.0422,0.947,6.8706,91.8369,2.4349,0.0202,4.1321,0.2427,3.945,107.4188,CALCILUTITO,3_BRSA_889_SE
192.69,56.5038,4.9512,0.2369,0.048,0.9302,6.6352,91.2864,2.4362,0.0199,4.1451,0.2425,3.953,106.7505,CALCILUTITO,3_BRSA_889_SE
192.7,54.957,4.8514,0.2309,0.0497,0.8374,6.4803,90.7358,2.4375,0.0195,4.1582,0.2422,3.9609,106.0822,CALCILUTITO,3_BRSA_889_SE
192.71,56.3534,5.018,0.2144,0.0501,0.7216,6.4039,90.6062,2.4382,0.0192,4.168,0.2402,3.9652,105.6476,CALCILUTITO,3_BRSA_889_SE
192.72,59.3948,5.3414,0.2002,0.0483,0.7073,6.4662,90.4767,2.4389,0.0189,4.1778,0.2383,3.9696,105.2132,CALCILUTITO,3_BRSA_889_SE
192.73,62.5936,5.4888,0.2,0.046,0.7256,6.5479,90.3472,2.4396,0.0186,4.1877,0.2363,3.9739,104.7787,CALCILUTITO,3_BRSA_889_SE
192.74,93.3742,6.1421,0.1986,0.0456,0.6922,6.6038,90.2177,2.4403,0.0183,4.1975,0.2343,3.9783,104.3442,CALCILUTITO,3_BRSA_889_SE
192.75,130.4928,6.9907,0.1928,0.0455,0.6878,6.659,90.0882,2.441,0.0179,4.2074,0.2323,3.9826,103.9097,CALCILUTITO,3_BRSA_889_SE
192.76,129.1641,6.854,0.1962,0.0445,0.7144,6.6751,89.9588,2.4417,0.0176,4.2172,0.2303,3.987,103.4753,CALCILUTITO,3_BRSA_889_SE
192.77,88.3921,5.8468,0.2082,0.0454,0.7597,6.5972,89.8293,2.4424,0.0173,4.227,0.2283,3.9913,103.0408,CALCILUTITO,3_BRSA_889_SE
192.78,56.1582,5.0582,0.2167,0.048,0.7586,6.4834,89.6998,2.4431,0.017,4.2369,0.2263,3.9956,102.6063,CALCILUTITO,3_BRSA_889_SE
192.79,54.5455,5.2211,0.1989,0.0454,0.7616,6.5446,89.5703,2.4438,0.0167,4.2467,0.2243,4.0,102.1719,CALCILUTITO,3_BRSA_889_SE
192.8,59.0244,5.5041,0.1933,0.0432,0.7674,6.6324,89.4408,2.4445,0.0164,4.2565,0.2223,4.0043,101.7374,CALCILUTITO,3_BRSA_889_SE
192.81,63.9669,5.6966,0.192,0.0418,0.7816,6.7046,89.3698,2.4453,0.0161,4.2707,0.2223,4.0068,101.3199,CALCILUTITO,3_BRSA_889_SE
192.82,63.6236,5.6055,0.2078,0.0433,0.7785,6.6844,89.2988,2.4461,0.0159,4.2849,0.2224,4.0093,100.9025,CALCILUTITO,3_BRSA_889_SE
192.83,65.1348,5.5084,0.2086,0.0442,0.7607,6.645,89.2277,2.4469,0.0157,4.2991,0.2224,4.0118,100.485,CALCILUTITO,3_BRSA_889_SE
192.84,66.0954,5.2242,0.2211,0.0474,0.7454,6.5134,89.1567,2.4476,0.0154,4.3133,0.2224,4.0143,100.0676,CALCILUTITO,3_BRSA_889_SE
192.85,71.1172,5.0139,0.2242,0.0494,0.7152,6.4078,89.0857,2.4484,0.0152,4.3275,0.2225,4.0168,99.6501,CALCILUTITO,3_BRSA_889_SE
192.86,77.6377,4.9929,0.2235,0.051,0.6794,6.3054,89.0147,2.4492,0.0149,4.3417,0.2225,4.0193,99.2327,CALCILUTITO,3_BRSA_889_SE
192.87,90.6742,5.1769,0.2189,0.052,0.6288,6.275,88.9437,2.45,0.0147,4.3559,0.2226,4.0218,98.8152,CALCILUTITO,3_BRSA_889_SE
192.88,92.5026,5.6079,0.208,0.0498,0.6596,6.4062,88.8727,2.4508,0.0145,4.3701,0.2226,4.0242,98.3978,CALCILUTITO,3_BRSA_889_SE
192.89,94.0051,6.2788,0.1834,0.0428,0.7636,6.7047,88.8017,2.4516,0.0142,4.3843,0.2226,4.0267,97.9803,CALCILUTITO,3_BRSA_889_SE
192.9,87.9373,6.7575,0.16,0.037,0.8343,6.9474,88.7307,2.4524,0.014,4.3984,0.2227,4.0292,97.5628,CALCILUTITO,3_BRSA_889_SE
192.91,92.212,6.9732,0.1508,0.0354,0.8576,7.0374,87.4311,2.4547,0.0138,4.4542,0.2217,4.0382,96.853,CALCILUTITO,3_BRSA_889_SE
192.92,93.7152,6.9265,0.1536,0.0354,0.8648,7.042,86.1311,2.4571,0.0135,4.51,0.2208,4.0473,96.1432,CALCILUTITO,3_BRSA_889_SE
192.93,91.8742,6.9657,0.1495,0.0344,0.8558,7.0768,84.8312,2.4594,0.0132,4.5657,0.2198,4.0563,95.4333,CALCILUTITO,3_BRSA_889_SE
192.94,90.4286,6.9501,0.152,0.0323,0.8473,7.1823,83.5313,2.4618,0.013,4.6215,0.2189,4.0653,94.7234,CALCILUTITO,3_BRSA_889_SE
192.95,103.9556,7.4908,0.1429,0.0298,0.8519,7.3318,82.2314,2.4642,0.0127,4.6773,0.2179,4.0743,94.0135,CALCILUTITO,3_BRSA_889_SE
192.96,123.343,8.2144,0.1329,0.0282,0.8393,7.4036,80.9314,2.4665,0.0125,4.7331,0.2169,4.0834,93.3036,CALCILUTITO,3_BRSA_889_SE
192.97,142.7652,8.8171,0.1261,0.0282,0.8169,7.3971,79.6315,2.4689,0.0122,4.7888,0.216,4.0924,92.5938,CALCILUTITO,3_BRSA_889_SE
192.98,140.3482,8.6913,0.1285,0.0294,0.7968,7.3236,78.3316,2.4713,0.012,4.8446,0.215,4.1014,91.8839,CALCILUTITO,3_BRSA_889_SE
192.99,131.026,8.1955,0.1444,0.0312,0.7885,7.2503,77.0317,2.4736,0.0117,4.9004,0.2141,4.1104,91.174,CALCILUTITO,3_BRSA_889_SE
193.0,115.0128,7.6854,0.1515,0.031,0.833,7.2502,75.7317,2.476,0.0114,4.9561,0.2131,4.1194,90.4641,CALCILUTITO,3_BRSA_889_SE
193.01,111.7161,7.6439,0.152,0.031,0.881,7.2641,74.6924,2.4781,0.0116,4.9886,0.2119,4.1267,90.4388,CALCILUTITO,3_BRSA_889_SE
193.02,127.9314,8.1993,0.1466,0.0322,0.8813,7.2334,73.6531,2.4802,0.0117,5.021,0.2106,4.1339,90.4136,CALCILUTITO,3_BRSA_889_SE
193.03,138.0805,8.3265,0.156,0.0364,0.8456,7.0767,72.6139,2.4823,0.0118,5.0535,0.2093,4.1411,90.3884,CALCILUTITO,3_BRSA_889_SE
193.04,137.3327,8.1406,0.1666,0.0393,0.757,6.9364,71.5746,2.4844,0.012,5.0859,0.2081,4.1484,90.3633,CALCILUTITO,3_BRSA_889_SE
193.05,121.6084,7.6798,0.1704,0.04,0.7364,6.9018,70.5353,2.4866,0.0121,5.1183,0.2068,4.1556,90.3381,CALCILUTITO,3_BRSA_889_SE
193.06,122.7042,7.6905,0.167,0.0378,0.7834,6.9665,69.4961,2.4887,0.0123,5.1508,0.2056,4.1629,90.313,CALCILUTITO,3_BRSA_889_SE
193.07,112.908,7.3422,0.1685,0.0367,0.8202,7.0319,68.4568,2.4908,0.0124,5.1832,0.2043,4.1701,90.2878,CALCILUTITO,3_BRSA_889_SE
193.08,104.1058,6.9021,0.182,0.0386,0.8573,6.9758,67.4175,2.4929,0.0125,5.2157,0.203,4.1773,90.2626,CALCILUTITO,3_BRSA_889_SE
193.09,120.8489,7.2584,0.1839,0.0397,0.868,6.9878,66.3782,2.495,0.0127,5.2481,0.2018,4.1846,90.2375,CALCILUTITO,3_BRSA_889_SE
193.1,166.7637,8.4126,0.1777,0.0392,0.8708,7.0447,65.339,2.4971,0.0128,5.2805,0.2005,4.1918,90.2123,CALCILUTITO,3_BRSA_889_SE
193.11,224.4745,9.8694,0.1635,0.0353,0.8711,7.1977,64.6672,2.499,0.013,5.3017,0.1993,4.1991,90.2275,CALCILUTITO,3_BRSA_889_SE
193.12,260.3874,10.5462,0.1622,0.0339,0.8828,7.236,63.9955,2.501,0.0131,5.3229,0.1982,4.2064,90.2427,CALCILUTITO,3_BRSA_889_SE
193.13,254.217,10.0212,0.1883,0.0365,0.8982,7.1276,63.3238,2.5029,0.0133,5.344,0.197,4.2137,90.2579,CALCILUTITO,3_BRSA_889_SE
193.14,216.0247,8.6612,0.2256,0.0422,0.9162,6.8994,62.6521,2.5048,0.0135,5.3652,0.1958,4.221,90.2731,CALCILUTITO,3_BRSA_889_SE
193.15,186.301,7.6431,0.2474,0.0456,0.9247,6.7781,61.9805,2.5068,0.0136,5.3863,0.1947,4.2283,90.2882,CALCILUTITO,3_BRSA_889_SE
193.16,186.5925,7.7044,0.2387,0.0427,0.9211,6.8899,61.3088,2.5087,0.0138,5.4075,0.1935,4.2356,90.3034,CALCILUTITO,3_BRSA_889_SE
193.17,202.4479,8.4712,0.2094,0.038,0.8954,7.016,60.6371,2.5106,0.0139,5.4286,0.1923,4.2429,90.3186,CALCILUTITO,3_BRSA_889_SE
193.18,174.7627,8.1263,0.1968,0.0377,0.8671,6.9848,59.9654,2.5126,0.0141,5.4498,0.1911,4.2502,90.3338,CALCILUTITO,3_BRSA_889_SE
193.19,125.3313,7.0876,0.2065,0.0412,0.8314,6.8697,59.2937,2.5145,0.0143,5.471,0.19,4.2575,90.349,CALCILUTITO,3_BRSA_889_SE
193.2,88.4048,6.0566,0.2246,0.0424,0.8262,6.8351,58.622,2.5164,0.0144,5.4921,0.1888,4.2649,90.3642,CALCILUTITO,3_BRSA_889_SE
193.21,98.5257,6.3423,0.2152,0.041,0.8162,6.8457,58.6753,2.5189,0.0147,5.4897,0.1866,4.2777,89.95,CALCILUTITO,3_BRSA_889_SE
193.22,111.5874,6.7301,0.2029,0.0405,0.7952,6.8564,58.7288,2.5213,0.0149,5.4873,0.1844,4.2906,89.5357,CALCILUTITO,3_BRSA_889_SE
193.23,105.2886,6.6456,0.2004,0.045,0.7669,6.7176,58.7823,2.5238,0.0151,5.4849,0.1823,4.3034,89.1215,CALCILUTITO,3_BRSA_889_SE
193.24,83.5927,5.9651,0.2092,0.0499,0.7488,6.5364,58.8357,2.5262,0.0153,5.4824,0.1801,4.3163,88.7072,CALCILUTITO,3_BRSA_889_SE
193.25,73.5013,5.5922,0.2163,0.0512,0.7122,6.4767,58.8892,2.5287,0.0156,5.48,0.1779,4.3291,88.2929,CALCILUTITO,3_BRSA_889_SE
193.26,68.335,5.4755,0.2208,0.0488,0.6844,6.5186,58.9427,2.5311,0.0158,5.4776,0.1757,4.342,87.8786,CALCILUTITO,3_BRSA_889_SE
193.27,68.3789,5.508,0.224,0.0505,0.6706,6.4586,58.9961,2.5335,0.016,5.4752,0.1735,4.3548,87.4643,CALCILUTITO,3_BRSA_889_SE
193.28,62.286,5.4591,0.2121,0.0506,0.6966,6.4481,59.0496,2.536,0.0162,5.4728,0.1713,4.3677,87.05,CALCILUTITO,3_BRSA_889_SE
193.29,54.6846,5.2049,0.2104,0.0508,0.7182,6.442,59.1031,2.5384,0.0165,5.4703,0.1692,4.3806,86.6358,CALCILUTITO,3_BRSA_889_SE
193.3,48.8254,4.944,0.2168,0.0526,0.6994,6.378,59.1565,2.5409,0.0167,5.4679,0.167,4.3934,86.2215,CALCILUTITO,3_BRSA_889_SE
193.31,54.2595,5.0843,0.2192,0.0533,0.6973,6.3471,59.2442,2.5412,0.0166,5.4585,0.1671,4.3974,86.0123,CALCILUTITO,3_BRSA_889_SE
193.32,64.0031,5.5481,0.2097,0.05,0.6962,6.4203,59.332,2.5415,0.0165,5.4491,0.1673,4.4014,85.8031,CALCILUTITO,3_BRSA_889_SE
193.33,69.0343,5.9826,0.1899,0.0455,0.6983,6.5708,59.4197,2.5418,0.0163,5.4396,0.1674,4.4054,85.594,CALCILUTITO,3_BRSA_889_SE
193.34,67.1524,6.0741,0.1734,0.0414,0.707,6.7035,59.5074,2.5421,0.0162,5.4302,0.1676,4.4094,85.3848,CALCILUTITO,3_BRSA_889_SE
193.35,63.6602,5.8761,0.1752,0.0399,0.7396,6.7596,59.5951,2.5424,0.0161,5.4208,0.1677,4.4134,85.1757,CALCILUTITO,3_BRSA_889_SE
193.36,63.7982,5.5636,0.2034,0.0416,0.7851,6.7321,59.6828,2.5427,0.016,5.4113,0.1679,4.4174,84.9665,CALCILUTITO,3_BRSA_889_SE
193.37,63.6838,5.34,0.2323,0.0438,0.8027,6.6778,59.7706,2.543,0.0159,5.4019,0.168,4.4214,84.7574,CALCILUTITO,3_BRSA_889_SE
193.38,59.1158,5.1841,0.2336,0.0463,0.7854,6.5798,59.8583,2.5434,0.0157,5.3925,0.1682,4.4254,84.5482,CALCILUTITO,3_BRSA_889_SE
193.39,58.9852,5.2666,0.2234,0.047,0.7665,6.562,59.946,2.5437,0.0156,5.383,0.1683,4.4294,84.3391,CALCILUTITO,3_BRSA_889_SE
193.4,66.5174,5.8044,0.1942,0.046,0.7569,6.5784,60.0337,2.544,0.0155,5.3736,0.1685,4.4334,84.13,CALCILUTITO,3_BRSA_889_SE
193.41,77.5652,6.3702,0.1802,0.0416,0.759,6.7178,59.9861,2.5441,0.0153,5.3655,0.1685,4.4367,84.0637,CALCILUTITO,3_BRSA_889_SE
193.42,87.6649,6.9425,0.1582,0.0371,0.792,6.9337,59.9385,2.5442,0.0151,5.3573,0.1686,4.4399,83.9975,CALCILUTITO,3_BRSA_889_SE
193.43,101.2339,7.5171,0.1415,0.0323,0.8034,7.1547,59.8909,2.5443,0.0148,5.3492,0.1686,4.4432,83.9313,CALCILUTITO,3_BRSA_889_SE
193.44,112.5207,8.0972,0.1186,0.0306,0.8047,7.2066,59.8433,2.5444,0.0146,5.3411,0.1687,4.4464,83.8651,CALCILUTITO,3_BRSA_889_SE
193.45,115.6678,8.2464,0.1172,0.0304,0.7844,7.2116,59.7957,2.5445,0.0144,5.333,0.1687,4.4497,83.7989,CALCILUTITO,3_BRSA_889_SE
193.46,112.303,7.9547,0.1339,0.0303,0.7713,7.2505,59.748,2.5445,0.0142,5.3249,0.1687,4.453,83.7326,CALCILUTITO,3_BRSA_889_SE
193.47,117.9018,7.8862,0.1511,0.0332,0.7888,7.1639,59.7004,2.5446,0.0139,5.3167,0.1688,4.4562,83.6664,CALCILUTITO,3_BRSA_889_SE
193.48,120.3806,7.7874,0.1648,0.0369,0.8022,7.0467,59.6528,2.5447,0.0137,5.3086,0.1688,4.4595,83.6002,CALCILUTITO,3_BRSA_889_SE
193.49,114.5636,7.5136,0.1764,0.0409,0.8005,6.9132,59.6052,2.5448,0.0135,5.3005,0.1689,4.4627,83.534,CALCILUTITO,3_BRSA_889_SE
193.5,96.9425,6.7528,0.1895,0.0413,0.7962,6.8574,59.5576,2.5449,0.0133,5.2924,0.1689,4.466,83.4678,CALCILUTITO,3_BRSA_889_SE
193.51,86.9615,6.1548,0.2054,0.0416,0.8064,6.7628,59.7012,2.545,0.0129,5.2631,0.1687,4.4673,83.6219,CALCILUTITO,3_BRSA_889_SE
193.52,90.406,6.1029,0.22,0.0418,0.8269,6.7709,59.8449,2.5452,0.0126,5.2337,0.1685,4.4686,83.7761,CALCILUTITO,3_BRSA_889_SE
193.53,89.5256,5.8211,0.2453,0.0456,0.8324,6.7259,59.9886,2.5453,0.0122,5.2044,0.1683,4.4698,83.9303,CALCILUTITO,3_BRSA_889_SE
193.54,71.0975,4.8136,0.2861,0.0549,0.8233,6.3629,60.1323,2.5454,0.0119,5.1751,0.1682,4.4711,84.0845,CALCILUTITO,3_BRSA_889_SE
193.55,44.4259,3.5696,0.3304,0.0646,0.7982,5.9595,60.276,2.5455,0.0115,5.1457,0.168,4.4724,84.2387,CALCILUTITO,3_BRSA_889_SE
193.56,25.6543,2.837,0.3662,0.0698,0.822,5.71,60.4197,2.5457,0.0112,5.1164,0.1678,4.4737,84.3929,CALCILUTITO,3_BRSA_889_SE
193.57,20.6412,2.5716,0.385,0.0756,0.8318,5.5633,60.5634,2.5458,0.0108,5.0871,0.1676,4.475,84.5471,CALCILUTITO,3_BRSA_889_SE
193.58,20.6396,2.4386,0.3995,0.0814,0.8197,5.4256,60.7071,2.5459,0.0105,5.0577,0.1674,4.4762,84.7013,CALCILUTITO,3_BRSA_889_SE
193.59,23.677,2.5112,0.3887,0.0794,0.8151,5.4845,60.8508,2.546,0.0102,5.0284,0.1672,4.4775,84.8555,CALCILUTITO,3_BRSA_889_SE
