TDEP,contrast,dissimilarity,homogeneity,energy,correlation,entropy,GR,RHOB,DRHO
430.31,0.0,0.0,1.0,1.0,1.0,0.0,78.8598,2.186,-0.4583
430.32,0.0,0.0,1.0,1.0,1.0,0.0,79.3433,2.1857,-0.4576
430.33,0.0,0.0,1.0,1.0,1.0,0.0,79.8267,2.1853,-0.4568
430.34,0.0,0.0,1.0,1.0,1.0,0.0,80.3102,2.185,-0.4561
430.35,0.0,0.0,1.0,1.0,1.0,0.0,80.7936,2.1846,-0.4554
430.36,0.0,0.0,1.0,1.0,1.0,0.0,81.277,2.1842,-0.4547
430.37,0.0,0.0,1.0,1.0,1.0,0.0,81.7605,2.1839,-0.454
430.38,0.0,0.0,1.0,1.0,1.0,0.0,82.2439,2.1835,-0.4532
430.39,0.0,0.0,1.0,1.0,1.0,0.0,82.7274,2.1832,-0.4525
430.4,0.0,0.0,1.0,1.0,1.0,0.0,83.2108,2.1828,-0.4518
430.41,0.0,0.0,1.0,1.0,1.0,0.0,84.6831,2.1783,-0.451
430.42,0.0,0.0,1.0,1.0,1.0,0.0,86.1554,2.1738,-0.4503
430.43,0.0,0.0,1.0,1.0,1.0,0.0,87.6277,2.1692,-0.4495
430.44,0.0,0.0,1.0,1.0,1.0,0.0,89.1,2.1647,-0.4488
430.45,0.0,0.0,1.0,1.0,1.0,0.0,90.5724,2.1602,-0.448
430.46,0.0,0.0,1.0,1.0,1.0,0.0,92.0447,2.1557,-0.4473
430.47,0.0,0.0,1.0,1.0,1.0,0.0,93.517,2.1512,-0.4465
430.48,0.0,0.0,1.0,1.0,1.0,0.0,94.9893,2.1466,-0.4458
430.49,0.0,0.0,1.0,1.0,1.0,0.0,96.4616,2.1421,-0.445
430.5,0.0,0.0,1.0,1.0,1.0,0.0,97.9339,2.1376,-0.4443
430.51,0.0,0.0,1.0,1.0,1.0,0.0,98.4436,2.1337,-0.4445
430.52,0.0,0.0,1.0,1.0,1.0,0.0,98.9534,2.1299,-0.4447
430.53,0.0,0.0,1.0,1.0,1.0,0.0,99.4631,2.126,-0.4448
430.54,0.0,0.0,1.0,1.0,1.0,0.0,99.9729,2.1221,-0.445
430.55,0.0,0.0,1.0,1.0,1.0,0.0,100.4826,2.1182,-0.4452
430.56,0.0,0.0,1.0,1.0,1.0,0.0,100.9923,2.1144,-0.4454
430.57,0.0,0.0,1.0,1.0,1.0,0.0,101.5021,2.1105,-0.4456
430.58,0.0,0.0,1.0,1.0,1.0,0.0,102.0118,2.1066,-0.4457
430.59,0.0,0.0,1.0,1.0,1.0,0.0,102.5216,2.1028,-0.4459
430.6,0.0,0.0,1.0,1.0,1.0,0.0,103.0313,2.0989,-0.4461
430.61,0.0,0.0,1.0,1.0,1.0,0.0,103.2935,2.0945,-0.4466
430.62,0.0,0.0,1.0,1.0,1.0,0.0,103.5557,2.0901,-0.4472
430.63,0.0,0.0,1.0,1.0,1.0,0.0,103.8179,2.0857,-0.4477
430.64,0.0,0.0,1.0,1.0,1.0,0.0,104.0801,2.0813,-0.4483
430.65,0.0,0.0,1.0,1.0,1.0,0.0,104.3423,2.0769,-0.4488
430.66,0.0,0.0,1.0,1.0,1.0,0.0,104.6045,2.0724,-0.4493
430.67,0.0,0.0,1.0,1.0,1.0,0.0,104.8667,2.068,-0.4499
430.68,0.0,0.0,1.0,1.0,1.0,0.0,105.1289,2.0636,-0.4504
430.69,0.0,0.0,1.0,1.0,1.0,0.0,105.3911,2.0592,-0.451
430.7,0.0,0.0,1.0,1.0,1.0,0.0,105.6533,2.0548,-0.4515
430.71,0.0,0.0,1.0,1.0,1.0,0.0,105.7806,2.0508,-0.4522
430.72,0.0,0.0,1.0,1.0,1.0,0.0,105.908,2.0467,-0.4529
430.73,0.0,0.0,1.0,1.0,1.0,0.0,106.0354,2.0427,-0.4537
430.74,0.0,0.0,1.0,1.0,1.0,0.0,106.1627,2.0386,-0.4544
430.75,0.0,0.0,1.0,1.0,1.0,0.0,106.29,2.0346,-0.4551
430.76,0.0,0.0,1.0,1.0,1.0,0.0,106.4174,2.0306,-0.4558
430.77,0.0,0.0,1.0,1.0,1.0,0.0,106.5447,2.0265,-0.4565
430.78,0.0,0.0,1.0,1.0,1.0,0.0,106.6721,2.0225,-0.4573
430.79,0.0,0.0,1.0,1.0,1.0,0.0,106.7995,2.0184,-0.458
430.8,0.0,0.0,1.0,1.0,1.0,0.0,106.9268,2.0144,-0.4587
430.81,0.0,0.0,1.0,1.0,1.0,0.0,107.4359,2.0098,-0.4602
430.82,0.0,0.0,1.0,1.0,1.0,0.0,107.945,2.0052,-0.4617
430.83,0.0,0.0,1.0,1.0,1.0,0.0,108.454,2.0007,-0.4631
430.84,0.0,0.0,1.0,1.0,1.0,0.0,108.9631,1.9961,-0.4646
430.85,0.0,0.0,1.0,1.0,1.0,0.0,109.4722,1.9915,-0.4661
430.86,0.0,0.0,1.0,1.0,1.0,0.0,109.9813,1.9869,-0.4676
430.87,0.0,0.0,1.0,1.0,1.0,0.0,110.4904,1.9823,-0.4691
430.88,0.0,0.0,1.0,1.0,1.0,0.0,110.9994,1.9778,-0.4705
430.89,0.0,0.0,1.0,1.0,1.0,0.0,111.5085,1.9732,-0.472
430.9,0.0,0.0,1.0,1.0,1.0,0.0,112.0176,1.9686,-0.4735
430.91,0.0,0.0,1.0,1.0,1.0,0.0,112.077,1.968,-0.4744
430.92,0.0,0.0,1.0,1.0,1.0,0.0,112.1365,1.9674,-0.4752
430.93,0.0,0.0,1.0,1.0,1.0,0.0,112.1959,1.9667,-0.4761
430.94,0.0,0.0,1.0,1.0,1.0,0.0,112.2554,1.9661,-0.477
430.95,0.0,0.0,1.0,1.0,1.0,0.0,112.3148,1.9655,-0.4778
430.96,0.0,0.0,1.0,1.0,1.0,0.0,112.3742,1.9649,-0.4787
430.97,0.0,0.0,1.0,1.0,1.0,0.0,112.4337,1.9643,-0.4796
430.98,0.0,0.0,1.0,1.0,1.0,0.0,112.4931,1.9636,-0.4805
430.99,0.0,0.0,1.0,1.0,1.0,0.0,112.5526,1.963,-0.4813
431.0,0.0,0.0,1.0,1.0,1.0,0.0,112.612,1.9624,-0.4822
431.01,0.0,0.0,1.0,1.0,1.0,0.0,112.5216,1.9629,-0.4833
431.02,0.0,0.0,1.0,1.0,1.0,0.0,112.4312,1.9633,-0.4843
431.03,0.0,0.0,1.0,1.0,1.0,0.0,112.3408,1.9638,-0.4854
431.04,0.0,0.0,1.0,1.0,1.0,0.0,112.2504,1.9643,-0.4865
431.05,0.0,0.0,1.0,1.0,1.0,0.0,112.16,1.9648,-0.4876
431.06,0.0,0.0,1.0,1.0,1.0,0.0,112.0696,1.9652,-0.4886
431.07,0.0,0.0,1.0,1.0,1.0,0.0,111.9792,1.9657,-0.4897
431.08,0.0,0.0,1.0,1.0,1.0,0.0,111.8888,1.9662,-0.4908
431.09,0.0,0.0,1.0,1.0,1.0,0.0,111.7984,1.9666,-0.4918
431.1,0.0,0.0,1.0,1.0,1.0,0.0,111.708,1.9671,-0.4929
431.11,0.0,0.0,1.0,1.0,1.0,0.0,110.7599,1.9733,-0.4957
431.12,0.0,0.0,1.0,1.0,1.0,0.0,109.8119,1.9795,-0.4985
431.13,0.0,0.0,1.0,1.0,1.0,0.0,108.8638,1.9857,-0.5013
431.14,0.0,0.0,1.0,1.0,1.0,0.0,107.9157,1.9919,-0.5041
431.15,0.0,0.0,1.0,1.0,1.0,0.0,106.9677,1.998,-0.5068
431.16,0.0,0.0,1.0,1.0,1.0,0.0,106.0196,2.0042,-0.5096
431.17,0.0,0.0,1.0,1.0,1.0,0.0,105.0715,2.0104,-0.5124
431.18,0.0,0.0,1.0,1.0,1.0,0.0,104.1234,2.0166,-0.5152
431.19,0.0,0.0,1.0,1.0,1.0,0.0,103.1754,2.0228,-0.518
431.2,0.0,0.0,1.0,1.0,1.0,0.0,102.2273,2.029,-0.5208
431.21,0.0,0.0,1.0,1.0,1.0,0.0,101.8018,2.0332,-0.5235
431.22,0.0,0.0,1.0,1.0,1.0,0.0,101.3763,2.0374,-0.5261
431.23,0.0,0.0,1.0,1.0,1.0,0.0,100.9508,2.0416,-0.5288
431.24,0.0,0.0,1.0,1.0,1.0,0.0,100.5253,2.0458,-0.5314
431.25,0.0,0.0,1.0,1.0,1.0,0.0,100.0998,2.05,-0.5341
431.26,0.0,0.0,1.0,1.0,1.0,0.0,99.6742,2.0543,-0.5368
431.27,0.0,0.0,1.0,1.0,1.0,0.0,99.2487,2.0585,-0.5394
431.28,0.0,0.0,1.0,1.0,1.0,0.0,98.8232,2.0627,-0.5421
431.29,0.0,0.0,1.0,1.0,1.0,0.0,98.3977,2.0669,-0.5447
431.3,0.0,0.0,1.0,1.0,1.0,0.0,97.9722,2.0711,-0.5474
431.31,0.0,0.0,1.0,1.0,1.0,0.0,97.5222,2.0759,-0.5514
431.32,0.0,0.0,1.0,1.0,1.0,0.0,97.0722,2.0806,-0.5554
431.33,0.0,0.0,1.0,1.0,1.0,0.0,96.6222,2.0854,-0.5594
431.34,0.0,0.0,1.0,1.0,1.0,0.0,96.1722,2.0902,-0.5634
431.35,0.0,0.0,1.0,1.0,1.0,0.0,95.7222,2.095,-0.5675
431.36,0.0,0.0,1.0,1.0,1.0,0.0,95.2723,2.0997,-0.5715
431.37,0.0,0.0,1.0,1.0,1.0,0.0,94.8223,2.1045,-0.5755
431.38,0.0,0.0,1.0,1.0,1.0,0.0,94.3723,2.1093,-0.5795
431.39,0.0,0.0,1.0,1.0,1.0,0.0,93.9223,2.114,-0.5835
431.4,0.0,0.0,1.0,1.0,1.0,0.0,93.4723,2.1188,-0.5875
431.41,0.0,0.0,1.0,1.0,1.0,0.0,92.8825,2.1246,-0.5999
431.42,0.0,0.0,1.0,1.0,1.0,0.0,92.2927,2.1304,-0.6124
431.43,0.0,0.0,1.0,1.0,1.0,0.0,91.7028,2.1363,-0.6248
431.44,0.0,0.0,1.0,1.0,1.0,0.0,91.113,2.1421,-0.6372
431.45,0.0,0.0,1.0,1.0,1.0,0.0,90.5232,2.1479,-0.6497
431.46,0.0,0.0,1.0,1.0,1.0,0.0,89.9334,2.1537,-0.6621
431.47,0.0,0.0,1.0,1.0,1.0,0.0,89.3436,2.1595,-0.6745
431.48,0.0,0.0,1.0,1.0,1.0,0.0,88.7537,2.1654,-0.6869
431.49,0.0,0.0,1.0,1.0,1.0,0.0,88.1639,2.1712,-0.6994
431.5,0.0,0.0,1.0,1.0,1.0,0.0,87.5741,2.177,-0.7118
431.51,0.0,0.0,1.0,1.0,1.0,0.0,87.3908,2.1765,-0.718
431.52,0.0,0.0,1.0,1.0,1.0,0.0,87.2075,2.1759,-0.7242
431.53,0.0,0.0,1.0,1.0,1.0,0.0,87.0242,2.1754,-0.7304
431.54,0.0,0.0,1.0,1.0,1.0,0.0,86.8409,2.1749,-0.7366
431.55,0.0,0.0,1.0,1.0,1.0,0.0,86.6576,2.1744,-0.7428
431.56,0.0,0.0,1.0,1.0,1.0,0.0,86.4744,2.1738,-0.749
431.57,0.0,0.0,1.0,1.0,1.0,0.0,86.2911,2.1733,-0.7552
431.58,0.0,0.0,1.0,1.0,1.0,0.0,86.1078,2.1728,-0.7614
431.59,0.0,0.0,1.0,1.0,1.0,0.0,85.9245,2.1722,-0.7676
431.6,0.0,0.0,1.0,1.0,1.0,0.0,85.7412,2.1717,-0.7738
431.61,0.0,0.0,1.0,1.0,1.0,0.0,85.7602,2.1708,-0.7775
431.62,0.0,0.0,1.0,1.0,1.0,0.0,85.7792,2.17,-0.7812
431.63,0.0,0.0,1.0,1.0,1.0,0.0,85.7981,2.1691,-0.7849
431.64,0.0,0.0,1.0,1.0,1.0,0.0,85.8171,2.1682,-0.7886
431.65,0.0,0.0,1.0,1.0,1.0,0.0,85.8361,2.1674,-0.7923
431.66,0.0,0.0,1.0,1.0,1.0,0.0,85.8551,2.1665,-0.7961
431.67,0.0,0.0,1.0,1.0,1.0,0.0,85.8741,2.1656,-0.7998
431.68,0.0,0.0,1.0,1.0,1.0,0.0,85.893,2.1647,-0.8035
431.69,0.0,0.0,1.0,1.0,1.0,0.0,85.912,2.1639,-0.8072
431.7,0.0,0.0,1.0,1.0,1.0,0.0,85.931,2.163,-0.8109
431.71,0.0,0.0,1.0,1.0,1.0,0.0,86.4064,2.1596,-0.8062
431.72,0.0,0.0,1.0,1.0,1.0,0.0,86.8819,2.1561,-0.8015
431.73,0.0,0.0,1.0,1.0,1.0,0.0,87.3574,2.1526,-0.7968
431.74,0.0,0.0,1.0,1.0,1.0,0.0,87.8328,2.1492,-0.7921
431.75,0.0,0.0,1.0,1.0,1.0,0.0,88.3082,2.1457,-0.7874
431.76,0.0,0.0,1.0,1.0,1.0,0.0,88.7837,2.1423,-0.7828
431.77,0.0,0.0,1.0,1.0,1.0,0.0,89.2591,2.1389,-0.7781
431.78,0.0,0.0,1.0,1.0,1.0,0.0,89.7346,2.1354,-0.7734
431.79,0.0,0.0,1.0,1.0,1.0,0.0,90.2101,2.1319,-0.7687
431.8,0.0,0.0,1.0,1.0,1.0,0.0,90.6855,2.1285,-0.764
431.81,0.0,0.0,1.0,1.0,1.0,0.0,90.9921,2.1275,-0.7567
431.82,0.0,0.0,1.0,1.0,1.0,0.0,91.2988,2.1264,-0.7495
431.83,0.0,0.0,1.0,1.0,1.0,0.0,91.6054,2.1254,-0.7422
431.84,0.0,0.0,1.0,1.0,1.0,0.0,91.9121,2.1243,-0.735
431.85,0.0,0.0,1.0,1.0,1.0,0.0,92.2188,2.1232,-0.7277
431.86,0.0,0.0,1.0,1.0,1.0,0.0,92.5254,2.1222,-0.7204
431.87,0.0,0.0,1.0,1.0,1.0,0.0,92.8321,2.1211,-0.7132
431.88,0.0,0.0,1.0,1.0,1.0,0.0,93.1387,2.1201,-0.7059
431.89,0.0,0.0,1.0,1.0,1.0,0.0,93.4454,2.119,-0.6987
431.9,0.0,0.0,1.0,1.0,1.0,0.0,93.752,2.118,-0.6914
431.91,0.0,0.0,1.0,1.0,1.0,0.0,93.8923,2.1162,-0.6836
431.92,0.0,0.0,1.0,1.0,1.0,0.0,94.0327,2.1144,-0.6759
431.93,0.0,0.0,1.0,1.0,1.0,0.0,94.173,2.1127,-0.6681
431.94,0.0,0.0,1.0,1.0,1.0,0.0,94.3134,2.1109,-0.6603
431.95,0.0,0.0,1.0,1.0,1.0,0.0,94.4537,2.1091,-0.6526
431.96,0.0,0.0,1.0,1.0,1.0,0.0,94.594,2.1073,-0.6448
431.97,0.0,0.0,1.0,1.0,1.0,0.0,94.7344,2.1055,-0.637
431.98,0.0,0.0,1.0,1.0,1.0,0.0,94.8747,2.1038,-0.6292
431.99,0.0,0.0,1.0,1.0,1.0,0.0,95.0151,2.102,-0.6215
432.0,0.0,0.0,1.0,1.0,1.0,0.0,95.1554,2.1002,-0.6137
432.01,0.0,0.0,1.0,1.0,1.0,0.0,95.1987,2.0951,-0.6026
432.02,0.0,0.0,1.0,1.0,1.0,0.0,95.242,2.0899,-0.5915
432.03,0.0,0.0,1.0,1.0,1.0,0.0,95.2852,2.0848,-0.5804
432.04,0.0,0.0,1.0,1.0,1.0,0.0,95.3285,2.0796,-0.5693
432.05,0.0,0.0,1.0,1.0,1.0,0.0,95.3718,2.0745,-0.5582
432.06,0.0,0.0,1.0,1.0,1.0,0.0,95.4151,2.0694,-0.5471
432.07,0.0,0.0,1.0,1.0,1.0,0.0,95.4584,2.0642,-0.536
432.08,0.0,0.0,1.0,1.0,1.0,0.0,95.5016,2.0591,-0.5249
432.09,0.0,0.0,1.0,1.0,1.0,0.0,95.5449,2.0539,-0.5138
432.1,0.0,0.0,1.0,1.0,1.0,0.0,95.5882,2.0488,-0.5027
432.11,0.0,0.0,1.0,1.0,1.0,0.0,95.6436,2.0467,-0.5006
432.12,0.0,0.0,1.0,1.0,1.0,0.0,95.6991,2.0446,-0.4984
432.13,0.0,0.0,1.0,1.0,1.0,0.0,95.7545,2.0426,-0.4963
432.14,0.0,0.0,1.0,1.0,1.0,0.0,95.81,2.0405,-0.4941
432.15,0.0,0.0,1.0,1.0,1.0,0.0,95.8654,2.0384,-0.492
432.16,0.0,0.0,1.0,1.0,1.0,0.0,95.9208,2.0363,-0.4898
432.17,0.0,0.0,1.0,1.0,1.0,0.0,95.9763,2.0342,-0.4876
432.18,0.0,0.0,1.0,1.0,1.0,0.0,96.0317,2.0322,-0.4855
432.19,0.0,0.0,1.0,1.0,1.0,0.0,96.0872,2.0301,-0.4833
432.2,0.0,0.0,1.0,1.0,1.0,0.0,96.1426,2.028,-0.4812
432.21,0.0,0.0,1.0,1.0,1.0,0.0,96.211,2.0266,-0.4804
432.22,0.0,0.0,1.0,1.0,1.0,0.0,96.2794,2.0251,-0.4796
432.23,0.0,0.0,1.0,1.0,1.0,0.0,96.3479,2.0236,-0.4788
432.24,0.0,0.0,1.0,1.0,1.0,0.0,96.4163,2.0222,-0.478
432.25,0.0,0.0,1.0,1.0,1.0,0.0,96.4847,2.0208,-0.4772
432.26,0.0,0.0,1.0,1.0,1.0,0.0,96.5531,2.0193,-0.4765
432.27,0.0,0.0,1.0,1.0,1.0,0.0,96.6215,2.0179,-0.4757
432.28,0.0,0.0,1.0,1.0,1.0,0.0,96.69,2.0164,-0.4749
432.29,0.0,0.0,1.0,1.0,1.0,0.0,96.7584,2.0149,-0.4741
432.3,0.0,0.0,1.0,1.0,1.0,0.0,96.8268,2.0135,-0.4733
432.31,0.0,0.0,1.0,1.0,1.0,0.0,96.83,2.0135,-0.473
432.32,0.0,0.0,1.0,1.0,1.0,0.0,96.8331,2.0134,-0.4726
432.33,0.0,0.0,1.0,1.0,1.0,0.0,96.8363,2.0134,-0.4723
432.34,0.0,0.0,1.0,1.0,1.0,0.0,96.8394,2.0134,-0.472
432.35,0.0,0.0,1.0,1.0,1.0,0.0,96.8426,2.0134,-0.4716
432.36,0.0,0.0,1.0,1.0,1.0,0.0,96.8458,2.0133,-0.4713
432.37,0.0,0.0,1.0,1.0,1.0,0.0,96.8489,2.0133,-0.471
432.38,0.0,0.0,1.0,1.0,1.0,0.0,96.8521,2.0133,-0.4707
432.39,0.0,0.0,1.0,1.0,1.0,0.0,96.8552,2.0132,-0.4703
432.4,0.0,0.0,1.0,1.0,1.0,0.0,96.8584,2.0132,-0.47
432.41,0.0,0.0,1.0,1.0,1.0,0.0,96.5513,2.0158,-0.4695
432.42,0.0,0.0,1.0,1.0,1.0,0.0,96.2441,2.0183,-0.4691
432.43,0.0,0.0,1.0,1.0,1.0,0.0,95.937,2.0209,-0.4686
432.44,0.0,0.0,1.0,1.0,1.0,0.0,95.6298,2.0234,-0.4681
432.45,0.0,0.0,1.0,1.0,1.0,0.0,95.3227,2.026,-0.4676
432.46,0.0,0.0,1.0,1.0,1.0,0.0,95.0156,2.0286,-0.4672
432.47,0.0,0.0,1.0,1.0,1.0,0.0,94.7084,2.0311,-0.4667
432.48,0.0,0.0,1.0,1.0,1.0,0.0,94.4013,2.0337,-0.4662
432.49,0.0,0.0,1.0,1.0,1.0,0.0,94.0941,2.0362,-0.4658
432.5,0.0,0.0,1.0,1.0,1.0,0.0,93.787,2.0388,-0.4653
432.51,0.0,0.0,1.0,1.0,1.0,0.0,93.8026,2.0401,-0.4653
432.52,0.0,0.0,1.0,1.0,1.0,0.0,93.8183,2.0414,-0.4653
432.53,0.0,0.0,1.0,1.0,1.0,0.0,93.8339,2.0427,-0.4652
432.54,0.0,0.0,1.0,1.0,1.0,0.0,93.8496,2.044,-0.4652
432.55,0.0,0.0,1.0,1.0,1.0,0.0,93.8652,2.0453,-0.4652
432.56,0.0,0.0,1.0,1.0,1.0,0.0,93.8809,2.0465,-0.4652
432.57,0.0,0.0,1.0,1.0,1.0,0.0,93.8965,2.0478,-0.4652
432.58,0.0,0.0,1.0,1.0,1.0,0.0,93.9122,2.0491,-0.4651
432.59,0.0,0.0,1.0,1.0,1.0,0.0,93.9278,2.0504,-0.4651
432.6,0.0,0.0,1.0,1.0,1.0,0.0,93.9435,2.0517,-0.4651
432.61,0.0,0.0,1.0,1.0,1.0,0.0,94.1887,2.0529,-0.4652
432.62,0.0,0.0,1.0,1.0,1.0,0.0,94.4339,2.054,-0.4653
432.63,0.0,0.0,1.0,1.0,1.0,0.0,94.6791,2.0552,-0.4655
432.64,0.0,0.0,1.0,1.0,1.0,0.0,94.9243,2.0564,-0.4656
432.65,0.0,0.0,1.0,1.0,1.0,0.0,95.1695,2.0575,-0.4657
432.66,0.0,0.0,1.0,1.0,1.0,0.0,95.4148,2.0587,-0.4658
432.67,0.0,0.0,1.0,1.0,1.0,0.0,95.66,2.0599,-0.4659
432.68,0.0,0.0,1.0,1.0,1.0,0.0,95.9052,2.0611,-0.4661
432.69,0.0,0.0,1.0,1.0,1.0,0.0,96.1504,2.0622,-0.4662
432.7,0.0,0.0,1.0,1.0,1.0,0.0,96.3956,2.0634,-0.4663
432.71,0.0,0.0,1.0,1.0,1.0,0.0,97.0793,2.0629,-0.4672
432.72,0.0,0.0,1.0,1.0,1.0,0.0,97.763,2.0624,-0.468
432.73,0.0,0.0,1.0,1.0,1.0,0.0,98.4468,2.0619,-0.4689
432.74,0.0,0.0,1.0,1.0,1.0,0.0,99.1305,2.0614,-0.4697
432.75,0.0,0.0,1.0,1.0,1.0,0.0,99.8142,2.061,-0.4706
432.76,0.0,0.0,1.0,1.0,1.0,0.0,100.4979,2.0605,-0.4715
432.77,0.0,0.0,1.0,1.0,1.0,0.0,101.1816,2.06,-0.4723
432.78,0.0,0.0,1.0,1.0,1.0,0.0,101.8654,2.0595,-0.4732
432.79,0.0,0.0,1.0,1.0,1.0,0.0,102.5491,2.059,-0.474
432.8,0.0,0.0,1.0,1.0,1.0,0.0,103.2328,2.0585,-0.4749
432.81,0.0,0.0,1.0,1.0,1.0,0.0,103.1662,2.0554,-0.4758
432.82,0.0,0.0,1.0,1.0,1.0,0.0,103.0996,2.0522,-0.4768
432.83,0.0,0.0,1.0,1.0,1.0,0.0,103.033,2.0491,-0.4777
432.84,0.0,0.0,1.0,1.0,1.0,0.0,102.9664,2.0459,-0.4787
432.85,0.0,0.0,1.0,1.0,1.0,0.0,102.8998,2.0427,-0.4797
432.86,0.0,0.0,1.0,1.0,1.0,0.0,102.8333,2.0396,-0.4806
432.87,0.0,0.0,1.0,1.0,1.0,0.0,102.7667,2.0364,-0.4816
432.88,0.0,0.0,1.0,1.0,1.0,0.0,102.7001,2.0333,-0.4825
432.89,0.0,0.0,1.0,1.0,1.0,0.0,102.6335,2.0301,-0.4835
432.9,0.0,0.0,1.0,1.0,1.0,0.0,102.5669,2.027,-0.4844
432.91,0.0,0.0,1.0,1.0,1.0,0.0,102.3441,2.0217,-0.4858
432.92,0.0,0.0,1.0,1.0,1.0,0.0,102.1214,2.0163,-0.4871
432.93,0.0,0.0,1.0,1.0,1.0,0.0,101.8986,2.011,-0.4885
432.94,0.0,0.0,1.0,1.0,1.0,0.0,101.6759,2.0056,-0.4899
432.95,0.0,0.0,1.0,1.0,1.0,0.0,101.4531,2.0003,-0.4912
432.96,0.0,0.0,1.0,1.0,1.0,0.0,101.2304,1.995,-0.4926
432.97,0.0,0.0,1.0,1.0,1.0,0.0,101.0076,1.9896,-0.494
432.98,0.0,0.0,1.0,1.0,1.0,0.0,100.7849,1.9843,-0.4954
432.99,0.0,0.0,1.0,1.0,1.0,0.0,100.5621,1.9789,-0.4967
433.0,0.0,0.0,1.0,1.0,1.0,0.0,100.3394,1.9736,-0.4981
433.01,0.0,0.0,1.0,1.0,1.0,0.0,99.9568,1.9573,-0.5021
433.02,0.0,0.0,1.0,1.0,1.0,0.0,99.5743,1.941,-0.5061
433.03,0.0,0.0,1.0,1.0,1.0,0.0,99.1917,1.9247,-0.5101
433.04,0.0,0.0,1.0,1.0,1.0,0.0,98.8092,1.9084,-0.5141
433.05,0.0,0.0,1.0,1.0,1.0,0.0,98.4266,1.8922,-0.518
433.06,0.0,0.0,1.0,1.0,1.0,0.0,98.044,1.8759,-0.522
433.07,0.0,0.0,1.0,1.0,1.0,0.0,97.6615,1.8596,-0.526
433.08,0.0,0.0,1.0,1.0,1.0,0.0,97.2789,1.8433,-0.53
433.09,0.0,0.0,1.0,1.0,1.0,0.0,96.8964,1.827,-0.534
433.1,0.0,0.0,1.0,1.0,1.0,0.0,96.5138,1.8107,-0.538
433.11,0.0,0.0,1.0,1.0,1.0,0.0,96.4654,1.8027,-0.54
433.12,0.0,0.0,1.0,1.0,1.0,0.0,96.4169,1.7947,-0.542
433.13,0.0,0.0,1.0,1.0,1.0,0.0,96.3685,1.7867,-0.544
433.14,0.0,0.0,1.0,1.0,1.0,0.0,96.32,1.7787,-0.546
433.15,0.0,0.0,1.0,1.0,1.0,0.0,96.2716,1.7707,-0.5479
433.16,0.0,0.0,1.0,1.0,1.0,0.0,96.2232,1.7626,-0.5499
433.17,0.0,0.0,1.0,1.0,1.0,0.0,96.1747,1.7546,-0.5519
433.18,0.0,0.0,1.0,1.0,1.0,0.0,96.1263,1.7466,-0.5539
433.19,0.0,0.0,1.0,1.0,1.0,0.0,96.0778,1.7386,-0.5559
433.2,0.0,0.0,1.0,1.0,1.0,0.0,96.0294,1.7306,-0.5579
433.21,0.0,0.0,1.0,1.0,1.0,0.0,96.0509,1.7257,-0.5591
433.22,0.0,0.0,1.0,1.0,1.0,0.0,96.0723,1.7208,-0.5604
433.23,0.0,0.0,1.0,1.0,1.0,0.0,96.0938,1.7159,-0.5616
433.24,0.0,0.0,1.0,1.0,1.0,0.0,96.1153,1.711,-0.5629
433.25,0.0,0.0,1.0,1.0,1.0,0.0,96.1368,1.7062,-0.5641
433.26,0.0,0.0,1.0,1.0,1.0,0.0,96.1582,1.7013,-0.5653
433.27,0.0,0.0,1.0,1.0,1.0,0.0,96.1797,1.6964,-0.5666
433.28,0.0,0.0,1.0,1.0,1.0,0.0,96.2012,1.6915,-0.5678
433.29,0.0,0.0,1.0,1.0,1.0,0.0,96.2226,1.6866,-0.5691
433.3,0.0,0.0,1.0,1.0,1.0,0.0,96.2441,1.6817,-0.5703
433.31,0.0,0.0,1.0,1.0,1.0,0.0,96.5208,1.6844,-0.5695
433.32,0.0,0.0,1.0,1.0,1.0,0.0,96.7975,1.6872,-0.5687
433.33,0.0,0.0,1.0,1.0,1.0,0.0,97.0742,1.6899,-0.568
433.34,0.0,0.0,1.0,1.0,1.0,0.0,97.3509,1.6926,-0.5672
433.35,0.0,0.0,1.0,1.0,1.0,0.0,97.6276,1.6954,-0.5664
433.36,0.0,0.0,1.0,1.0,1.0,0.0,97.9042,1.6981,-0.5656
433.37,0.0,0.0,1.0,1.0,1.0,0.0,98.1809,1.7008,-0.5648
433.38,0.0,0.0,1.0,1.0,1.0,0.0,98.4576,1.7035,-0.5641
433.39,0.0,0.0,1.0,1.0,1.0,0.0,98.7343,1.7063,-0.5633
433.4,0.0,0.0,1.0,1.0,1.0,0.0,99.011,1.709,-0.5625
433.41,0.0,0.0,1.0,1.0,1.0,0.0,99.3851,1.7159,-0.5606
433.42,0.0,0.0,1.0,1.0,1.0,0.0,99.7591,1.7229,-0.5586
433.43,0.0,0.0,1.0,1.0,1.0,0.0,100.1332,1.7298,-0.5567
433.44,0.0,0.0,1.0,1.0,1.0,0.0,100.5072,1.7367,-0.5548
433.45,0.0,0.0,1.0,1.0,1.0,0.0,100.8813,1.7436,-0.5529
433.46,0.0,0.0,1.0,1.0,1.0,0.0,101.2554,1.7506,-0.5509
433.47,0.0,0.0,1.0,1.0,1.0,0.0,101.6294,1.7575,-0.549
433.48,0.0,0.0,1.0,1.0,1.0,0.0,102.0035,1.7644,-0.5471
433.49,0.0,0.0,1.0,1.0,1.0,0.0,102.3775,1.7714,-0.5451
