TDEP,LITOLOGIA
500.5,FOLHELHO
500.6,CALCILUTITO
500.7,CALCILUTITO
500.8,CALCILUTITO
500.9,CALCILUTITO
501.0,CALCILUTITO
501.1,CALCILUTITO
501.2,FOLHELHO
501.3,FOLHELHO
501.4,FOLHELHO
501.5,FOLHELHO
501.6,FOLHELHO
501.7,FOLHELHO
501.8,FOLHELHO
501.9,FOLHELHO
502.0,FOLHELHO
502.1,FOLHELHO
502.2,CALCILUTITO
502.3,CALCILUTITO
502.4,CALCILUTITO
502.5,CALCILUTITO
502.6,CALCILUTITO
502.7,CALCILUTITO
502.8,CALCILUTITO
502.9,CALCILUTITO
503.0,CALCILUTITO
503.1,CALCILUTITO
503.2,CALCILUTITO
503.3,CALCILUTITO
503.4,FOLHELHO
503.5,FOLHELHO
503.6,FOLHELHO
503.7,FOLHELHO
503.8,FOLHELHO
503.9,FOLHELHO
504.0,FOLHELHO
504.1,FOLHELHO
504.2,FOLHELHO
504.3,FOLHELHO
504.4,FOLHELHO
504.5,FOLHELHO
504.6,FOLHELHO
504.7,FOLHELHO
504.8,FOLHELHO
504.9,FOLHELHO
505.0,FOLHELHO
505.1,CALCILUTITO
505.2,CALCILUTITO
505.3,CALCILUTITO
505.4,CALCILUTITO
505.5,CALCILUTITO
505.6,CALCILUTITO
505.7,CALCILUTITO
505.8,CALCILUTITO
505.9,CALCILUTITO
506.0,CALCILUTITO
506.1,CALCILUTITO
506.2,CALCILUTITO
506.3,FOLHELHO
506.4,FOLHELHO
506.5,FOLHELHO
506.6,FOLHELHO
506.7,CALCILUTITO
506.8,CALCILUTITO
506.9,CALCILUTITO
507.0,CALCILUTITO
507.1,CALCILUTITO
507.2,CALCILUTITO
507.3,CALCILUTITO
507.4,CALCILUTITO
507.5,CALCILUTITO
507.6,CALCILUTITO
507.7,CALCILUTITO
507.8,CALCILUTITO
507.9,CALCILUTITO
508.0,FOLHELHO
508.1,FOLHELHO
508.2,FOLHELHO
508.3,FOLHELHO
508.4,FOLHELHO
508.5,FOLHELHO
508.6,FOLHELHO
508.7,FOLHELHO
508.8,FOLHELHO
508.9,FOLHELHO
509.0,FOLHELHO
509.1,FOLHELHO
509.2,FOLHELHO
509.3,FOLHELHO
509.4,FOLHELHO
509.5,FOLHELHO
509.6,FOLHELHO
509.7,FOLHELHO
509.8,FOLHELHO
509.9,FOLHELHO
510.0,FOLHELHO
510.1,FOLHELHO
510.2,FOLHELHO
510.3,FOLHELHO
510.4,FOLHELHO
510.5,FOLHELHO
510.6,FOLHELHO
510.7,FOLHELHO
510.8,FOLHELHO
510.9,FOLHELHO
511.0,FOLHELHO
511.1,FOLHELHO
511.2,CALCILUTITO
511.3,CALCILUTITO
511.4,CALCILUTITO
511.5,CALCILUTITO
511.6,CALCILUTITO
511.7,CALCILUTITO
511.8,CALCILUTITO
511.9,CALCILUTITO
512.0,CALCILUTITO
512.1,CALCILUTITO
512.2,CALCILUTITO
512.3,CALCILUTITO
512.4,CALCILUTITO
512.5,CALCILUTITO
512.6,CALCILUTITO
512.7,CALCILUTITO
512.8,FOLHELHO
512.9,FOLHELHO
513.0,FOLHELHO
513.1,FOLHELHO
513.2,FOLHELHO
513.3,CALCILUTITO
513.4,CALCILUTITO
513.5,CALCILUTITO
513.6,CALCILUTITO
513.7,CALCILUTITO
513.8,CALCILUTITO
513.9,CALCILUTITO
514.0,CALCILUTITO
514.1,CALCILUTITO
514.2,CALCILUTITO
514.3,CALCILUTITO
514.4,CALCILUTITO
514.5,FOLHELHO
514.6,FOLHELHO
514.7,FOLHELHO
514.8,FOLHELHO
514.9,FOLHELHO
515.0,FOLHELHO
515.1,FOLHELHO
515.2,CALCILUTITO
515.3,CALCILUTITO
515.4,CALCILUTITO
515.5,CALCILUTITO
515.6,CALCILUTITO
515.7,CALCILUTITO
515.8,CALCILUTITO
515.9,CALCILUTITO
516.0,CALCILUTITO
516.1,CALCILUTITO
516.2,CALCILUTITO
516.3,CALCILUTITO
516.4,CALCILUTITO
516.5,FOLHELHO
516.6,FOLHELHO
516.7,FOLHELHO
516.8,CALCILUTITO
516.9,CALCILUTITO
517.0,CALCILUTITO
517.1,CALCILUTITO
517.2,CALCILUTITO
517.3,CALCILUTITO
517.4,CALCILUTITO
517.5,CALCILUTITO
517.6,CALCILUTITO
517.7,CALCILUTITO
517.8,CALCILUTITO
517.9,CALCILUTITO
518.0,CALCILUTITO
518.1,CALCILUTITO
518.2,CALCILUTITO
518.3,CALCILUTITO
518.4,CALCILUTITO
518.5,CALCILUTITO
518.6,CALCILUTITO
518.7,CALCILUTITO
518.8,CALCILUTITO
518.9,CALCILUTITO
519.0,CALCILUTITO
519.1,CALCILUTITO
519.2,CALCILUTITO
519.3,CALCILUTITO
519.4,FOLHELHO
519.5,FOLHELHO
519.6,FOLHELHO
519.7,FOLHELHO
519.8,FOLHELHO
519.9,FOLHELHO
520.0,CALCILUTITO
520.1,CALCILUTITO
520.2,CALCILUTITO
520.3,CALCILUTITO
520.4,CALCILUTITO
520.5,CALCILUTITO
520.6,CALCILUTITO
520.7,CALCILUTITO
520.8,CALCILUTITO
520.9,CALCILUTITO
521.0,CALCILUTITO
521.1,CALCILUTITO
521.2,CALCILUTITO
521.3,CALCILUTITO
521.4,CALCILUTITO
521.5,CALCILUTITO
521.6,CALCILUTITO
521.7,CALCILUTITO
521.8,CALCILUTITO
521.9,CALCILUTITO
522.0,CALCILUTITO
522.1,CALCILUTITO
522.2,CALCILUTITO
522.3,CALCILUTITO
522.4,CALCILUTITO
522.5,CALCILUTITO
522.6,CALCILUTITO
522.7,CALCILUTITO
522.8,CALCILUTITO
522.9,CALCILUTITO
523.0,CALCILUTITO
523.1,CALCILUTITO
523.2,CALCILUTITO
523.3,CALCILUTITO
523.4,CALCILUTITO
523.5,CALCILUTITO
523.6,CALCILUTITO
523.7,CALCILUTITO
523.8,CALCILUTITO
523.9,CALCILUTITO
524.0,CALCILUTITO
524.1,CALCILUTITO
524.2,CALCILUTITO
524.3,CALCILUTITO
524.4,CALCILUTITO
524.5,CALCILUTITO
524.6,CALCILUTITO
524.7,CALCILUTITO
524.8,CALCILUTITO
524.9,CALCILUTITO
525.0,CALCILUTITO
525.1,CALCILUTITO
525.2,CALCILUTITO
525.3,CALCILUTITO
525.4,CALCILUTITO
525.5,CALCILUTITO
525.6,FOLHELHO
525.7,FOLHELHO
525.8,FOLHELHO
525.9,FOLHELHO
526.0,FOLHELHO
526.1,FOLHELHO
526.2,FOLHELHO
526.3,FOLHELHO
526.4,FOLHELHO
526.5,FOLHELHO
526.6,FOLHELHO
526.7,CALCILUTITO
526.8,CALCILUTITO
526.9,CALCILUTITO
527.0,CALCILUTITO
527.1,CALCILUTITO
527.2,CALCILUTITO
527.3,CALCILUTITO
527.4,CALCILUTITO
527.5,CALCILUTITO
527.6,CALCILUTITO
527.7,CALCILUTITO
527.8,CALCILUTITO
527.9,CALCILUTITO
528.0,CALCILUTITO
528.1,CALCILUTITO
528.2,CALCILUTITO
528.3,FOLHELHO
528.4,FOLHELHO
528.5,FOLHELHO
528.6,FOLHELHO
528.7,FOLHELHO
528.8,FOLHELHO
528.9,FOLHELHO
529.0,FOLHELHO
529.1,FOLHELHO
529.2,FOLHELHO
529.3,CALCILUTITO
529.4,CALCILUTITO
529.5,CALCILUTITO
529.6,CALCILUTITO
529.7,CALCILUTITO
529.8,CALCILUTITO
529.9,CALCILUTITO
530.0,CALCILUTITO
530.1,FOLHELHO
530.2,FOLHELHO
530.3,FOLHELHO
530.4,FOLHELHO
530.5,FOLHELHO
530.6,FOLHELHO
530.7,FOLHELHO
530.8,FOLHELHO
530.9,FOLHELHO
531.0,FOLHELHO
531.1,FOLHELHO
531.2,FOLHELHO
531.3,FOLHELHO
531.4,FOLHELHO
531.5,FOLHELHO
531.6,FOLHELHO
531.7,FOLHELHO
531.8,ARENITO
531.9,ARENITO
532.0,ARENITO
532.1,ARENITO
532.2,ARENITO
532.3,ARENITO
532.4,ARENITO
532.5,ARENITO
532.6,FOLHELHO
532.7,FOLHELHO
532.8,FOLHELHO
532.9,FOLHELHO
533.0,FOLHELHO
533.1,FOLHELHO
533.2,FOLHELHO
533.3,FOLHELHO
533.4,FOLHELHO
533.5,FOLHELHO
533.6,FOLHELHO
533.7,FOLHELHO
533.8,FOLHELHO
533.9,FOLHELHO
534.0,FOLHELHO
534.1,FOLHELHO
534.2,FOLHELHO
534.3,FOLHELHO
534.4,FOLHELHO
534.5,FOLHELHO
534.6,FOLHELHO
534.7,FOLHELHO
534.8,CALCILUTITO
534.9,CALCILUTITO
535.0,CALCILUTITO
535.1,CALCILUTITO
535.2,CALCILUTITO
535.3,CALCILUTITO
535.4,CALCILUTITO
535.5,CALCILUTITO
535.6,FOLHELHO
535.7,FOLHELHO
535.8,FOLHELHO
535.9,FOLHELHO
536.0,FOLHELHO
536.1,FOLHELHO
536.2,FOLHELHO
536.3,FOLHELHO
536.4,FOLHELHO
536.5,CALCILUTITO
536.6,CALCILUTITO
536.7,CALCILUTITO
536.8,CALCILUTITO
536.9,CALCILUTITO
537.0,CALCILUTITO
537.1,FOLHELHO
537.2,FOLHELHO
537.3,FOLHELHO
537.4,FOLHELHO
537.5,FOLHELHO
537.6,CALCILUTITO
537.7,CALCILUTITO
537.8,CALCILUTITO
537.9,CALCILUTITO
538.0,CALCILUTITO
538.1,CALCILUTITO
538.2,FOLHELHO
538.3,FOLHELHO
538.4,FOLHELHO
538.5,FOLHELHO
538.6,FOLHELHO
538.7,FOLHELHO
538.8,FOLHELHO
538.9,FOLHELHO
539.0,FOLHELHO
539.1,FOLHELHO
539.2,FOLHELHO
539.3,FOLHELHO
539.4,FOLHELHO
539.5,FOLHELHO
539.6,FOLHELHO
539.7,FOLHELHO
539.8,CALCILUTITO
539.9,CALCILUTITO
540.0,CALCILUTITO
540.1,CALCILUTITO
540.2,CALCILUTITO
540.3,CALCILUTITO
540.4,CALCILUTITO
540.5,CALCILUTITO
540.6,CALCILUTITO
540.7,FOLHELHO
540.8,FOLHELHO
540.9,FOLHELHO
541.0,FOLHELHO
541.1,FOLHELHO
541.2,FOLHELHO
541.3,FOLHELHO
541.4,FOLHELHO
541.5,FOLHELHO
541.6,FOLHELHO
541.7,FOLHELHO
541.8,FOLHELHO
541.9,FOLHELHO
542.0,FOLHELHO
542.1,CALCILUTITO
542.2,CALCILUTITO
542.3,CALCILUTITO
542.4,CALCILUTITO
542.5,CALCILUTITO
542.6,CALCILUTITO
542.7,CALCILUTITO
542.8,FOLHELHO
542.9,FOLHELHO
543.0,FOLHELHO
543.1,FOLHELHO
543.2,FOLHELHO
543.3,FOLHELHO
543.4,FOLHELHO
543.5,FOLHELHO
543.6,FOLHELHO
543.7,FOLHELHO
543.8,FOLHELHO
543.9,FOLHELHO
544.0,CALCILUTITO
544.1,CALCILUTITO
544.2,CALCILUTITO
544.3,CALCILUTITO
544.4,CALCILUTITO
544.5,CALCILUTITO
544.6,CALCILUTITO
544.7,CALCILUTITO
544.8,FOLHELHO
544.9,FOLHELHO
545.0,FOLHELHO
545.1,FOLHELHO
545.2,FOLHELHO
545.3,FOLHELHO
545.4,FOLHELHO
545.5,FOLHELHO
545.6,FOLHELHO
545.7,FOLHELHO
545.8,FOLHELHO
545.9,CALCILUTITO
546.0,CALCILUTITO
546.1,CALCILUTITO
546.2,CALCILUTITO
546.3,CALCILUTITO
546.4,CALCILUTITO
546.5,FOLHELHO
546.6,FOLHELHO
546.7,FOLHELHO
546.8,FOLHELHO
546.9,FOLHELHO
547.0,CALCILUTITO
547.1,CALCILUTITO
547.2,CALCILUTITO
547.3,CALCILUTITO
547.4,CALCILUTITO
547.5,FOLHELHO
547.6,FOLHELHO
547.7,FOLHELHO
547.8,FOLHELHO
547.9,FOLHELHO
548.0,FOLHELHO
548.1,FOLHELHO
548.2,FOLHELHO
548.3,FOLHELHO
548.4,FOLHELHO
548.5,FOLHELHO
548.6,FOLHELHO
548.7,FOLHELHO
548.8,FOLHELHO
548.9,FOLHELHO
549.0,FOLHELHO
549.1,FOLHELHO
549.2,CALCILUTITO
549.3,CALCILUTITO
549.4,CALCILUTITO
549.5,CALCILUTITO
549.6,CALCILUTITO
549.7,CALCILUTITO
549.8,CALCILUTITO
549.9,CALCILUTITO
550.0,FOLHELHO
550.1,FOLHELHO
550.2,FOLHELHO
550.3,FOLHELHO
550.4,FOLHELHO
550.5,FOLHELHO
550.6,FOLHELHO
550.7,FOLHELHO
550.8,CALCILUTITO
550.9,CALCILUTITO
551.0,CALCILUTITO
551.1,CALCILUTITO
551.2,CALCILUTITO
551.3,CALCILUTITO
551.4,FOLHELHO
551.5,FOLHELHO
551.6,FOLHELHO
551.7,FOLHELHO
551.8,FOLHELHO
551.9,FOLHELHO
552.0,CALCILUTITO
552.1,CALCILUTITO
552.2,CALCILUTITO
552.3,CALCILUTITO
552.4,CALCILUTITO
552.5,CALCILUTITO
552.6,CALCILUTITO
552.7,CALCILUTITO
552.8,CALCILUTITO
552.9,CALCILUTITO
553.0,CALCILUTITO
553.1,CALCILUTITO
553.2,CALCILUTITO
553.3,CALCILUTITO
553.4,CALCILUTITO
553.5,CALCILUTITO
553.6,FOLHELHO
553.7,FOLHELHO
553.8,FOLHELHO
553.9,FOLHELHO
554.0,FOLHELHO
554.1,CALCILUTITO
554.2,CALCILUTITO
554.3,CALCILUTITO
554.4,CALCILUTITO
554.5,CALCILUTITO
554.6,CALCILUTITO
554.7,CALCILUTITO
554.8,FOLHELHO
554.9,FOLHELHO
555.0,FOLHELHO
555.1,FOLHELHO
555.2,FOLHELHO
555.3,FOLHELHO
555.4,FOLHELHO
555.5,FOLHELHO
555.6,CALCILUTITO
555.7,CALCILUTITO
555.8,CALCILUTITO
555.9,CALCILUTITO
556.0,CALCILUTITO
556.1,CALCILUTITO
556.2,CALCILUTITO
556.3,FOLHELHO
556.4,FOLHELHO
556.5,FOLHELHO
556.6,FOLHELHO
556.7,FOLHELHO
556.8,FOLHELHO
556.9,FOLHELHO
557.0,CALCILUTITO
557.1,CALCILUTITO
557.2,CALCILUTITO
557.3,CALCILUTITO
557.4,CALCILUTITO
557.5,FOLHELHO
557.6,FOLHELHO
557.7,FOLHELHO
557.8,FOLHELHO
557.9,FOLHELHO
558.0,CALCILUTITO
558.1,CALCILUTITO
558.2,CALCILUTITO
558.3,CALCILUTITO
558.4,CALCILUTITO
558.5,FOLHELHO
558.6,FOLHELHO
558.7,FOLHELHO
558.8,FOLHELHO
558.9,FOLHELHO
559.0,FOLHELHO
559.1,FOLHELHO
559.2,CALCILUTITO
559.3,CALCILUTITO
559.4,CALCILUTITO
559.5,CALCILUTITO
559.6,CALCILUTITO
559.7,CALCILUTITO
559.8,CALCILUTITO
559.9,CALCILUTITO
560.0,CALCILUTITO
560.1,CALCILUTITO
560.2,CALCILUTITO
560.3,FOLHELHO
560.4,FOLHELHO
560.5,FOLHELHO
560.6,FOLHELHO
560.7,FOLHELHO
560.8,CALCILUTITO
560.9,CALCILUTITO
561.0,CALCILUTITO
561.1,CALCILUTITO
561.2,CALCILUTITO
561.3,CALCILUTITO
561.4,CALCILUTITO
561.5,FOLHELHO
561.6,FOLHELHO
561.7,FOLHELHO
561.8,FOLHELHO
561.9,FOLHELHO
562.0,FOLHELHO
562.1,FOLHELHO
562.2,FOLHELHO
562.3,FOLHELHO
562.4,FOLHELHO
562.5,CALCILUTITO
562.6,CALCILUTITO
562.7,CALCILUTITO
562.8,CALCILUTITO
562.9,CALCILUTITO
563.0,FOLHELHO
563.1,FOLHELHO
563.2,FOLHELHO
563.3,FOLHELHO
563.4,FOLHELHO
563.5,FOLHELHO
563.6,FOLHELHO
563.7,FOLHELHO
563.8,FOLHELHO
563.9,CALCILUTITO
564.0,CALCILUTITO
564.1,CALCILUTITO
564.2,CALCILUTITO
564.3,CALCILUTITO
564.4,CALCILUTITO
564.5,CALCILUTITO
564.6,FOLHELHO
564.7,FOLHELHO
564.8,FOLHELHO
564.9,FOLHELHO
565.0,CALCILUTITO
565.1,CALCILUTITO
565.2,CALCILUTITO
565.3,CALCILUTITO
565.4,CALCILUTITO
565.5,CALCILUTITO
565.6,CALCILUTITO
565.7,CALCILUTITO
565.8,CALCILUTITO
565.9,CALCILUTITO
566.0,CALCILUTITO
566.1,CALCILUTITO
566.2,CALCILUTITO
566.3,CALCILUTITO
566.4,CALCILUTITO
566.5,CALCILUTITO
566.6,FOLHELHO
566.7,FOLHELHO
566.8,FOLHELHO
566.9,FOLHELHO
567.0,FOLHELHO
567.1,FOLHELHO
567.2,FOLHELHO
567.3,FOLHELHO
567.4,CALCILUTITO
567.5,CALCILUTITO
567.6,CALCILUTITO
567.7,CALCILUTITO
567.8,CALCILUTITO
567.9,CALCILUTITO
568.0,CALCILUTITO
568.1,CALCILUTITO
568.2,CALCILUTITO
568.3,CALCILUTITO
568.4,CALCILUTITO
568.5,CALCILUTITO
568.6,CALCILUTITO
568.7,CALCILUTITO
568.8,CALCILUTITO
568.9,CALCILUTITO
569.0,CALCILUTITO
569.1,CALCILUTITO
569.2,CALCILUTITO
569.3,CALCILUTITO
569.4,CALCILUTITO
569.5,CALCILUTITO
569.6,CALCILUTITO
569.7,CALCILUTITO
569.8,CALCILUTITO
569.9,CALCILUTITO
570.0,CALCILUTITO
570.1,CALCILUTITO
570.2,CALCILUTITO
570.3,CALCILUTITO
570.4,CALCILUTITO
570.5,CALCILUTITO
570.6,CALCILUTITO
570.7,CALCILUTITO
570.8,CALCILUTITO
570.9,CALCILUTITO
571.0,CALCILUTITO
571.1,CALCILUTITO
571.2,CALCILUTITO
571.3,CALCILUTITO
571.4,CALCILUTITO
571.5,CALCILUTITO
571.6,CALCILUTITO
571.7,CALCILUTITO
571.8,CALCILUTITO
571.9,CALCILUTITO
572.0,CALCILUTITO
572.1,CALCILUTITO
572.2,CALCILUTITO
572.3,CALCILUTITO
572.4,CALCILUTITO
572.5,CALCILUTITO
572.6,CALCILUTITO
572.7,CALCILUTITO
572.8,CALCILUTITO
572.9,CALCILUTITO
573.0,CALCILUTITO
573.1,CALCILUTITO
573.2,CALCILUTITO
573.3,CALCILUTITO
573.4,CALCILUTITO
573.5,CALCILUTITO
573.6,CALCILUTITO
573.7,CALCILUTITO
573.8,CALCILUTITO
573.9,CALCILUTITO
574.0,CALCILUTITO
574.1,CALCILUTITO
574.2,FOLHELHO
574.3,FOLHELHO
574.4,FOLHELHO
574.5,FOLHELHO
574.6,FOLHELHO
574.7,CALCILUTITO
574.8,CALCILUTITO
574.9,CALCILUTITO
575.0,CALCILUTITO
575.1,CALCILUTITO
575.2,FOLHELHO
575.3,FOLHELHO
575.4,FOLHELHO
575.5,FOLHELHO
575.6,FOLHELHO
575.7,CALCILUTITO
575.8,CALCILUTITO
575.9,CALCILUTITO
576.0,CALCILUTITO
576.1,CALCILUTITO
576.2,CALCILUTITO
576.3,CALCILUTITO
576.4,CALCILUTITO
576.5,CALCILUTITO
576.6,CALCILUTITO
576.7,CALCILUTITO
576.8,CALCILUTITO
576.9,CALCILUTITO
577.0,CALCILUTITO
577.1,CALCILUTITO
577.2,CALCILUTITO
577.3,CALCILUTITO
577.4,CALCILUTITO
577.5,CALCILUTITO
577.6,FOLHELHO
577.7,FOLHELHO
577.8,FOLHELHO
577.9,FOLHELHO
578.0,FOLHELHO
578.1,FOLHELHO
578.2,FOLHELHO
578.3,FOLHELHO
578.4,FOLHELHO
578.5,CALCILUTITO
578.6,CALCILUTITO
578.7,CALCILUTITO
578.8,CALCILUTITO
578.9,CALCILUTITO
579.0,CALCILUTITO
579.1,CALCILUTITO
579.2,CALCILUTITO
579.3,CALCILUTITO
579.4,CALCILUTITO
579.5,CALCILUTITO
579.6,FOLHELHO
579.7,FOLHELHO
579.8,FOLHELHO
579.9,FOLHELHO
580.0,FOLHELHO
580.1,FOLHELHO
580.2,CALCILUTITO
580.3,CALCILUTITO
580.4,CALCILUTITO
580.5,CALCILUTITO
580.6,CALCILUTITO
580.7,CALCILUTITO
580.8,CALCILUTITO
580.9,CALCILUTITO
581.0,CALCILUTITO
581.1,CALCILUTITO
581.2,CALCILUTITO
581.3,CALCILUTITO
581.4,CALCILUTITO
581.5,CALCILUTITO
581.6,CALCILUTITO
581.7,CALCILUTITO
581.8,CALCILUTITO
581.9,CALCILUTITO
582.0,CALCILUTITO
582.1,CALCILUTITO
582.2,FOLHELHO
582.3,FOLHELHO
582.4,FOLHELHO
582.5,FOLHELHO
582.6,FOLHELHO
582.7,FOLHELHO
582.8,FOLHELHO
582.9,CALCILUTITO
583.0,CALCILUTITO
583.1,CALCILUTITO
583.2,CALCILUTITO
583.3,CALCILUTITO
583.4,CALCILUTITO
583.5,CALCILUTITO
583.6,CALCILUTITO
583.7,CALCILUTITO
583.8,CALCILUTITO
583.9,CALCILUTITO
584.0,CALCILUTITO
584.1,CALCILUTITO
584.2,CALCILUTITO
584.3,CALCILUTITO
584.4,CALCILUTITO
584.5,CALCILUTITO
584.6,FOLHELHO
584.7,FOLHELHO
584.8,FOLHELHO
584.9,FOLHELHO
585.0,FOLHELHO
585.1,FOLHELHO
585.2,FOLHELHO
585.3,CALCILUTITO
585.4,CALCILUTITO
585.5,CALCILUTITO
585.6,CALCILUTITO
585.7,CALCILUTITO
585.8,CALCILUTITO
585.9,FOLHELHO
586.0,FOLHELHO
586.1,FOLHELHO
586.2,FOLHELHO
586.3,FOLHELHO
586.4,FOLHELHO
586.5,FOLHELHO
586.6,FOLHELHO
586.7,CALCILUTITO
586.8,CALCILUTITO
586.9,CALCILUTITO
587.0,CALCILUTITO
587.1,CALCILUTITO
587.2,CALCILUTITO
587.3,CALCILUTITO
587.4,CALCILUTITO
587.5,CALCILUTITO
587.6,CALCILUTITO
587.7,CALCILUTITO
587.8,FOLHELHO
587.9,FOLHELHO
588.0,FOLHELHO
588.1,FOLHELHO
588.2,FOLHELHO
588.3,FOLHELHO
588.4,FOLHELHO
588.5,FOLHELHO
588.6,CALCILUTITO
588.7,CALCILUTITO
588.8,CALCILUTITO
588.9,CALCILUTITO
589.0,CALCILUTITO
589.1,CALCILUTITO
589.2,CALCILUTITO
589.3,CALCILUTITO
589.4,CALCILUTITO
589.5,CALCILUTITO
589.6,CALCILUTITO
589.7,CALCILUTITO
589.8,CALCILUTITO
589.9,CALCILUTITO
590.0,CALCILUTITO
590.1,CALCILUTITO
590.2,CALCILUTITO
590.3,CALCILUTITO
590.4,FOLHELHO
590.5,FOLHELHO
590.6,FOLHELHO
590.7,FOLHELHO
590.8,FOLHELHO
590.9,FOLHELHO
591.0,FOLHELHO
591.1,FOLHELHO
591.2,FOLHELHO
591.3,FOLHELHO
591.4,CALCILUTITO
591.5,CALCILUTITO
591.6,CALCILUTITO
591.7,CALCILUTITO
591.8,CALCILUTITO
591.9,CALCILUTITO
592.0,CALCILUTITO
592.1,CALCILUTITO
592.2,CALCILUTITO
592.3,CALCILUTITO
592.4,CALCILUTITO
592.5,CALCILUTITO
592.6,CALCILUTITO
592.7,CALCILUTITO
592.8,CALCILUTITO
592.9,CALCILUTITO
593.0,CALCILUTITO
593.1,CALCILUTITO
593.2,CALCILUTITO
593.3,FOLHELHO
593.4,FOLHELHO
593.5,FOLHELHO
593.6,FOLHELHO
593.7,FOLHELHO
593.8,FOLHELHO
593.9,FOLHELHO
594.0,CALCILUTITO
594.1,CALCILUTITO
594.2,CALCILUTITO
594.3,CALCILUTITO
594.4,CALCILUTITO
594.5,CALCILUTITO
594.6,CALCILUTITO
594.7,CALCILUTITO
594.8,CALCILUTITO
594.9,CALCILUTITO
595.0,CALCILUTITO
595.1,FOLHELHO
595.2,FOLHELHO
595.3,FOLHELHO
595.4,FOLHELHO
595.5,FOLHELHO
595.6,FOLHELHO
595.7,FOLHELHO
595.8,FOLHELHO
595.9,FOLHELHO
596.0,FOLHELHO
596.1,FOLHELHO
596.2,FOLHELHO
596.3,FOLHELHO
596.4,CALCILUTITO
596.5,CALCILUTITO
596.6,CALCILUTITO
596.7,CALCILUTITO
596.8,CALCILUTITO
596.9,CALCILUTITO
597.0,CALCILUTITO
597.1,CALCILUTITO
597.2,CALCILUTITO
597.3,FOLHELHO
597.4,FOLHELHO
597.5,FOLHELHO
597.6,FOLHELHO
597.7,FOLHELHO
597.8,FOLHELHO
597.9,CALCILUTITO
598.0,CALCILUTITO
598.1,CALCILUTITO
598.2,CALCILUTITO
598.3,CALCILUTITO
598.4,CALCILUTITO
598.5,CALCILUTITO
598.6,FOLHELHO
598.7,FOLHELHO
598.8,FOLHELHO
598.9,FOLHELHO
599.0,FOLHELHO
599.1,FOLHELHO
599.2,FOLHELHO
599.3,FOLHELHO
599.4,CALCILUTITO
599.5,CALCILUTITO
599.6,CALCILUTITO
599.7,CALCILUTITO
599.8,CALCILUTITO
599.9,CALCILUTITO
600.0,CALCILUTITO
600.1,FOLHELHO
600.2,FOLHELHO
600.3,FOLHELHO
600.4,FOLHELHO
600.5,FOLHELHO
600.6,FOLHELHO
600.7,FOLHELHO
600.8,FOLHELHO
600.9,FOLHELHO
601.0,FOLHELHO
601.1,FOLHELHO
601.2,FOLHELHO
601.3,FOLHELHO
601.4,CALCILUTITO
601.5,CALCILUTITO
601.6,CALCILUTITO
601.7,CALCILUTITO
601.8,CALCILUTITO
601.9,CALCILUTITO
602.0,CALCILUTITO
602.1,CALCILUTITO
602.2,FOLHELHO
602.3,FOLHELHO
602.4,FOLHELHO
602.5,FOLHELHO
602.6,FOLHELHO
602.7,FOLHELHO
602.8,FOLHELHO
602.9,FOLHELHO
603.0,FOLHELHO
603.1,FOLHELHO
603.2,FOLHELHO
603.3,FOLHELHO
603.4,FOLHELHO
603.5,FOLHELHO
603.6,FOLHELHO
603.7,FOLHELHO
603.8,CALCILUTITO
603.9,CALCILUTITO
604.0,CALCILUTITO
604.1,CALCILUTITO
604.2,CALCILUTITO
604.3,CALCILUTITO
604.4,CALCILUTITO
604.5,FOLHELHO
604.6,FOLHELHO
604.7,FOLHELHO
604.8,FOLHELHO
604.9,FOLHELHO
605.0,FOLHELHO
605.1,FOLHELHO
605.2,FOLHELHO
605.3,FOLHELHO
605.4,FOLHELHO
605.5,FOLHELHO
605.6,FOLHELHO
605.7,FOLHELHO
605.8,FOLHELHO
605.9,FOLHELHO
606.0,FOLHELHO
606.1,FOLHELHO
606.2,FOLHELHO
606.3,FOLHELHO
606.4,FOLHELHO
606.5,FOLHELHO
606.6,CALCILUTITO
606.7,CALCILUTITO
606.8,CALCILUTITO
606.9,CALCILUTITO
607.0,CALCILUTITO
607.1,CALCILUTITO
607.2,CALCILUTITO
607.3,FOLHELHO
607.4,FOLHELHO
607.5,FOLHELHO
607.6,FOLHELHO
607.7,FOLHELHO
607.8,FOLHELHO
607.9,FOLHELHO
608.0,CALCILUTITO
608.1,CALCILUTITO
608.2,CALCILUTITO
608.3,CALCILUTITO
608.4,CALCILUTITO
608.5,CALCILUTITO
608.6,CALCILUTITO
608.7,CALCILUTITO
608.8,CALCILUTITO
608.9,CALCILUTITO
609.0,CALCILUTITO
609.1,CALCILUTITO
609.2,CALCILUTITO
609.3,FOLHELHO
609.4,FOLHELHO
609.5,FOLHELHO
609.6,FOLHELHO
609.7,FOLHELHO
609.8,FOLHELHO
609.9,FOLHELHO
610.0,FOLHELHO
610.1,CALCILUTITO
610.2,CALCILUTITO
610.3,CALCILUTITO
610.4,CALCILUTITO
610.5,CALCILUTITO
610.6,CALCILUTITO
610.7,CALCILUTITO
610.8,CALCILUTITO
610.9,CALCILUTITO
611.0,CALCILUTITO
611.1,FOLHELHO
611.2,FOLHELHO
611.3,FOLHELHO
611.4,FOLHELHO
611.5,FOLHELHO
611.6,FOLHELHO
611.7,CALCILUTITO
611.8,CALCILUTITO
611.9,CALCILUTITO
